Comments,Ratings
"I wanted to come here for a long time and I didn't get disappointed. There's a lot of people in the swimming pool surroundings but it's not very hard to get a chaise long and a good spot to see the amazing view. The hotel has everything, from a casino to a mall.  You can easily walk to gardens by the bay, artscience museum, do some shopping, eat and drink, and a lot more.  ",5
"What can I say, we have just returned from a 5 day stay in Singapore, two of those nights at Marina Bay Sands. Probably two of the best days I have ever spent in not only a hotel but on any holiday I've been on. The hotel, the pool, the location, the staff, rooms, entertainment, shopping malls, views and food are out of this world. I could type a 10,000 word review on how amazing, but all I will say is, you need to stay here at least once, even for one night. The infinity pool is as good as it looks on TV and you will not regret it, cannot wait to return.",5
"Love the view up here, you get to see a lot up here. If you got a local friend, ask he/her to come with you. It is much more enjoyable when you have someone telling you which is which :D The disign of the building is in a league of it's own. ",4
"i think , its the best hotel in the word ,,, we stayed 3 nights and enjoy everything . sky park in 57 floor was the best pool and had breathtaking views  we had great experience , our room in 12 stair had big balcony . and  decoration was very modern .  the garden bay park was the best and children enjoy it check in was fast breakfast was average for this huge hotel.....",5
Got a Surprise upgrade which made our trip once in a life time experience. In room Piano & Karaoke was my 2yrs kid favorite spot.Dogs are my kids favorite & towel Art made her dream come true.Stunning View & a great service. Overall it was trip filled with great Memory.,5
We stayed one night here while in Singapore and it was totally worth the expense due to the fabulous views of the city from the infinity pool! No pool will ever top this! There were 3 of us girls travelling to Singapore on our stop over to Bali and this hotel made our stop of extra special. ,5
"This is a bucket list item ticked off, great experience from beginning to end. from check-in to check out a great time. The rooms are spacious with great views, the service is excellent. Throw in the infinity pool, the views and the cocktails we will be back for sure. Make sure you add it to your list. Enjoy",4
This place is beautiful! Everything about this resort is amazing! The pool is to die for! And the Brie is spectacular!! The rooms are beautiful with everything finished to the finest detail! You have to stay here! Even if it's just for a night! ,5
"The stay at this hotel wasn't the best experience I have had in hotels. Very unwelcoming atmosphere. Yes, it's big and brash and the rooms are great, but together with the sky pool that's about it. Breakfast was very average, definitely will try somewhere different next time in Singapore.",4
"Let's just get this out of the way: the pool is every bit as spectacular as one would hope. But you have to pay for the privilege: access is only granted if you are staying at the hotel, and rooms are not particularly cheap. However, for one night or two, it is absolutely worth it, especially for the views during the day, or just sitting in the hottub to see the sunrise over the waters.  The rooms, like the hotel itself, are positively gargantuan, and cannot be faulted in the least.   Do yourself a favour and pamper yourself, treat yourself, to a stay here!",5
"We had the once in a lifetime opportunity to spend several days at the MBS, Singapore, on the last leg of a three country Asia vacation. Simply put, this hotel is an absolutely stunning sight to see.  I've been a few places in the world, but for any of you considering a stay in Singapore, I have to say that you've never seen anything like it.   First off, the accommodations are certainly on par with a luxury hotel.  We booked a Deluxe King room, which was roomy, high-tech and nicely appointed for such a large volume hotel, so no complaints there. The public areas are nothing short of amazing.  The Sky-Deck; Infinity Pool and countless other attractions around the hotel are stunning.   After doing a huge amount of research on the property prior to booking, I noticed a lot of…",5
We went to the roof top bar for sundowners to see the sun set and we weren't disappointed. You buy a band which allows you access and gives you some money towards your drinks. We had a morning margarita which was absolutely delicious and would highly recommend. The view was outstanding and well worth the ear popping lifts!! We stayed until after sunset which lets you fully appreciate the Singaporean skyline. Loved every minute of it and would say it's a must if you visit.,5
"Stayed again at Marina Bay Sands, this time with my hubby and child. As with my first visit, my family and I enjoyed our stay. The hotel is huge, but for me, it's not overwhelming.   Check-in was fast and I have to say, I was pleased with the personalized service the hotel staff gave us, because he went to the trouble of finding us a room with a great view of Gardens by the Bay. It was awesome, especially at night when you can also watch the lights and sounds show by the terrace of your room. Our room was at 3213, it was clean and all facilities were working.   Buffet food at The Rise was pleasant, service by the crew was very hospitable and warm. Infinity pool was crowded that time, though, but we didn't mind because we were there for the pool and view. Check-out was super…",5
Loved this hotel we stayed really to experience the pool up in the sky and was not disappointed. Location was perfect hotel as expected was beautiful. Staff attentive breakfast good. Everything you would expect Recommended.,5
My son bought me an overnight stay in a suite on the 51st floor. Absolutely fantastic. large comfortable rooms and views to put anywhere in the world to shame. it was just fantastic. Expensive but fantastic. The three tower building and infinity roof top pool on the 57th floor was breath taking. A visit to the roof top bar at night a real must and if you are a resident you get access to the viewing platform and the pool for free. Outstanding hotel which lived up to its reputation. You will love it if you like class style and something different.,5
"We stayed in December 2016 in this hotel. It was the first time that we were in Singapur. The room we stayed was a city view and the scene outside was wonderful.  There was water shows and laser performances in the evenings,  The pool on the roof was very exiciting; however it was crowded therefore we used it just for watching the scene and photograph. Also, the restaurants on the top was very delicious and the staff working was very calm. If we have a chance to go Sİngapur again, we will definetly stay again in this hotel. ",5
"This is a must when you stay in Singapore, the view from the roof top pool is amazing,  It's a very busy hotel, the rooms were fantastic, make sure you take plenty money.",5
I have never received a better treatment from a hotel. We were upgraded to a very beautiful suite with an amazing view to the city. The staff was very polite and professional and made us feel comfortable. The hotel itself is a must-see and a trip to Singapore wouldn't be complete without a visit to Marina Bay Sands.,5
My room was facing Garden By Bay and I watched the whole light show sitting comfortably in my room. Worth Money . Rooftop pool stole the show. Best was to visit Deck View at the different timings and watch Singapore in different shades,5
"Can spend sufficient days in hotel itself !  U can travel through hotel itself ! Enjoy th infinity pool on rooftop ! Shop with the top brands , enjoy 23 different type of food ! Enjoy the exhibitions in art science museum. Enjoy your room view !",5
I've stayed here twice a year apart and you can't help but be impressed by the amazing architecture of the hotel. Sadly it isn't really walking distance from the more popular tourist areas like Clark's Quay. The pool is truly stunning and make sure you head up to the roof if you're staying here. Likewise the rooms are excellent with either a city view (1st visit) or a garden and coast view (2nd visit).,4
"Stayed at this hotel for only one night. The staff was very friendly but the room was nothing special considering the price. We were supposed to have breakfast in the room package, in the morning we went to the restaurant on the roof top and a lovely lady showed us to our table. After a few minutes another lady came telling us that breackfast was not included in the price. Finally we the issue went solved however totally ruined our meal even it was delicious. Think I will not return",3
"My husband and I, along with 6 other couples, spent 2 nights(May 3 & 4, 2017) at Marina Bay Sands.  We all chose the club level rooms and were highly satisfied with our decision.  Not only did we have spacious rooms with a beautiful view of the marina, but the amenities included in the club room were fantastic.  We were served a delicious buffet breakfast in Club 55, open from 6-11am.  Then afternoon tea was served from 2-4pm.  This consisted of a plentiful assortment of sandwiches, scones, fresh fruit, dessert, coffee, tea, soft drinks, juices & more.  This was lunch for us.  Then from 5-7pm  we went to happy hour which consisted of heavy hors d'oeuvres, cheeses, smoked fish, fruit and all the alcoholic drinks you wanted.  After this we did not need to go out for dinner. …",5
"We decided to have a 2 night stop over in Singapore before our trip to Vietnam. We chose Marina Bay Sands as this hotel was recommended to us.  We booked the deluxe city view room. Walking into the hotel was super busy, while waiting to check in staff were offering  juice and mini cornetto ice creams.  Walking into our room we were impressed, the view was amazing the bathroom looked clean.   We went straight upstairs to the pool, upon arriving we were sent back to our room as we only had 1 room card that was not working and they would not let us in. We were not advised at check that each guest had to carry a card to be let in the pool. Once back into our room we could not get in and needed to call guest services to let us back in and had to wait for a new card to be issued to…",2
This hotel is amazing! Everything is 5 star rated and they own it! The infinity pool on the roof top is to die for and the Gardens by the Bay show is mesmerizing! This hotel is directly connected to the subway system of Singapore and it has a massive international 5 star underground mall. Rooms are 500 dollars a night. It they are worth every single dime. The hotel is a group of 3 colosal buildings together.,5
"We had a brief stay over the weekend at MBS. The room we had was pretty standard, but the view facing the Singapore Gardens by the Bay was spectacular. Being a 5 star hotel I was quite disappointed that their bell boy didn't even greet us in the morning as we were waiting for the lift. I would expect that's standard practice to always greet your guests.  As for checking out , their service was top notch. They was a long que, but they had a lady tht comes to the line to assists quests to check out electronically. That is if you don't mind not having a receipt, after all they have already swipe your credit card at the time of check in. It was a great stay at MBS and yes I would definitely stay there again 😘",4
"MBS is the most famous hotel in Singapore. Though the hotel is very fancy, the prices frankly are too high. I personally think its better to go to a less famous hotel as for the same price, the quality will be better. Service will be more luxurious.",3
"We stayed here for 2 nights on a short break. We chose the hotel because of the famous rooftop pool and views, which is amazing, however everything else was average and not worth paying the ridiculous room rates.  We checked in late in the evening, and were checked in quickly however when we got to our room we were massively disappointed. We had been given a room on the 2nd floor overlooking a road, it was noisy, underwhelming and we were gutted after having paid so much for the hotel (and booking directly with the hotel rather than a discount website or Expedia etc) we thought we would have had a room with at least a bit of a view! I went back to the check in desk and spoke to a really lovely member of staff who found us another room, which was on the 40th floor so a much…",1
Staying at the MBS was a must for me in Singapore.   It is a great hotel with large rooms and spacious bathrooms.  The signature rooftop pool is a experience not to miss but it is very small in relation to the number of guests the hotel is designed for and therefore very crowded. Forget to have a swim in it as it is absolutely packet with people taking selfies in every imaginal way.  The lobby if you can call it that remembers more of a busy airport or congress center as the place accommodates much more then just a hotel.  It is definitive worth staying there for a few nights on a stopover just to get it of your bucket list but for me once was enough and as frequent visitor to Singapore rather stay at some of the other luxury hotels this great city has to offer.,4
"From Concierge to Check In to Room was a great experience, all so efficient and very friendly.  We were also blessed with an upgrade, which was a once in a lifetime experience for us and one we will never forget.  The pool was crowded but what do expect as it is truly amazing.  We actually got up to see the Sunrise and were the first in the pool and it never really get packed. I also got to use the gym at 5am, yes 5am!  I had heaps to do and see in one day so I made the most of it.  It was one of the best gyms I have been too, loved it! We also got to use the shower facilities after check out to prepare for our flight home to London. The shopping mall is also another experience in itself, yes its full of Very Exclusive Stores but great for window shopping.  Take it for what it…",5
"Spending the long weekend in Singapore due to my horse racing on the Sunday I decided to spend one night at the Marina Bay Sands. Firstly due to never staying there before (normally I stay at a different hotel) and secondly one of the other owners was staying there and we were catching up for dinner at Marina Bay that night. Well to me this hotel is a mix of average and excellent. Firstly it is very touristy being there are people everywhere, so it is not a good hotel if you are looking for a relaxing place to stay. Luckily I got there before the rush and pre-completed the form for the VIP reception. Nothing very VIP about it but they did provide a room before check in which i was very happy about. The pool yes is excellent and is the highlight but once you have been there it is…",3
"As a hotel, Marina Bay Sands is very average and far from luxury - at least to my definition. Actually, it's just its original design and roof pool that make it worth a visit. Although I had a premier skyview room on the 49th floor, it was rather a disappointment to me. The main (and surprising) drawbacks were as follows:  1. The bellboy was very impolite - he asked us importunate questions about our stay and where we would be going to after leaving the hotel. I think interrogation is none of his business - is he a CIA agent or what? He's there to bring our luggage in, not to ask excessive questions. 2. The toiled had no bidet seat, no bidet shower or no bidet bowl. Does the hotel management expect their guests to neglect their personal hygiene?? 3. The room was very cheaply and…",3
"We went to the Marina Bay Sands to check out the amazing architecture, but instead we were impressed by the variety of shops and restaurants in there. A shoppers' paradise and everyone could find something in one's liking.",4
"Overpriced in my opinion, the pool was overcrowded and the service was mediocre. For the money you spend you could get treated like a king/queen in a neighbouring hotel.  The hotel staff are used to tourists and guests, they don't care how they treat us because at the end of the day people will always come for the pool and to say they have done it once.  Breakfast buffet was $100 for two, make sure you ask if it's included in your reservation, they don't bother to tell you when you check in. Disappointing & we won't be staying there again.",3
"5/19晚上10點多在游泳池拍照時手機不慎掉入泳池外的水溝裡，有一位名字叫Ryan的工作人員得知後很積極的幫我撿手機馬上爬到另一邊淺下去撿起來，事後還很關心我們，態度很好，讓我們印象很深刻，很感謝他，good job!!  19th May, 2017 around 10:30pm me and my friend go to the swimming pool at the roof we are taking picture, but accidentally my phone drop into the gutter out of the pool, I go to find Ryan immediately and he jump into the water and save my phone, really appreciate to him. Even though he say it happen daily.",5
"Booked MBS with friends to see the countdown fireworks and stuff on the 31st.  Pricey (even by Singaporean standards) but well worth it.  We managed to get a good room thank to a friend whose parents regularly visit the casino, the cityscape can be seen clearly and we had an unobstructed view of the festivities.   My friend tried the room service, and the food was delicious. But then again, pricey. I guess you get what you pay for!",5
"A 5-star hotel located next to Marina Bay Convention Center and Shopping Center, with superb view of Gardens at the Bay.  However, long queues at the check-in and check-out counter. I think it took them over ten minutes to process my check-in and check put, when I had verified the charges with the front desk one day before. It is possible to do an express checkout only if one did or use minibar and make any charges on the room. This doesn't apply to many guests so very few used the express check. To avoid queues, pay the nigh before.  There is no bathtub in most standard rooms which is surprising for the 5-star prices charged to guests. ",4
"The hotel is like a holiday in itself, so much to do and see..highlight of our honeymoon! The infinity pool is an evening to spend watching the sunset, the casino is huge and the mall is endless. The city view was unforgettable!",5
"I think without staying in MARINA BAY SAND your trip of SINGAPORE is incomplete. Excellent hotel with best and fast service,Delicious food, lots of activities and warmth Hospitality.Best attraction are INFINITY POOL on 57 floor and OBSERVATION DECK.  Always plan your Singapore visit with at least one night stay in MARINA BAY SAND HOTEL.  EXCELLENT HOTEL. ",5
"A group of friends and I stayed here in March. It is quite a spectacular place with good size rooms and a stunning infinity pool on the top floor. Personally, i would not rate the hotel as high as other 5 star hotels in terms of quality of the rooms and it is quite pricey. However, this is Singapore and everywhere is expensive. The surrounding area is fantastic and the pool area and retaurants on the top floor are fantastic in the night time.",4
"We went to Singapore for a conference that was being held at the Marina Bay conference centre and stayed on after the conference in the hotel for a total of 7 nights.  The hotel is huge with over 2,500 rooms.  Whilst the service could not be faulted it was very impersonal and aways busy.  The pool deck was so crowded it was hard to find a lounge and whilst the views were just spectacular it was so busy it just wasn't relaxing at all.  It was also very expensive - $14 singapore for a beer at pool deck. The breakfasts were great but also expensive ($50 head) and after a week of a full on buffet breakfast  (from a choice of three different resturants) we were looking for something more simple.  The hotel is very conveniently located next to the underground railway network and a…",4
"The infinity pool at Marina Bay Sands was on my bucket list and the only was to get to the pool is to stay. I had heard that the hotel could seem very crowded and service wasn't always great. The pool is a must see definitely worth one night to get to see and experience it. The service was hit and miss... We had breakfast the first day at Spago, there was a line for a table, the service was slow and average, the buffet ran out of everything regularly and no one seemed concerned about restocking it - not impressed. The next morning we went to Rise the selection of food was better and was all freshly stocked... The servicewasnt very friendly but they got the job done. It wasn't all bad service we had an amazing check in experience and as we were in a penthouse suite we had access…",3
"We were in Singapore for three nights and we didn't want to spend all the money to stay at this hotel every night - so we just sprung for it one night and spent the other two elsewhere. But wow!   Not only was the pool fantastic, which it was, but this is in a really nice area as well. We had a beautiful room with a nice balcony facing the bay. We spent the day in the pool and walked to a restaurant nearby. So much to do nearby and all easy to walk to. Really a great day!",5
"We stayed in Singapore in February this year and spent 2 nights at the Marina Sands. It is an iconic hotel in Singapore with its triple building with an infinity swimming pool on top of the building shaped like a ship with a restaurant and bar. The view from here f the city especially at sunset is magnificent. The hotel has its own casino and a shopping centre attached to it, which is huge and caters both for the high end products, and also middle of the range products. It has its own local food court. There is laser light show on most days at night and is worth a watch. The service is very good and has a variety of cafes and restaurant. Most definitely a visit to this hotel when in Singapore even if you are staying elsewhere in Singapore.",5
"Its definitely once in a life time stay. No luxury traveller worth their while can get away with saying that they've missed out on this fine piece of hotel asset. The pool and show off quotient aside, the hotel is hardly a great stay. The staff is snooty and very very anxious. For e.g. if you are entering the pool area and before you can even take out your room's second key to swipe in, the staff would pounce on you like i've never seen before in a place of such prestige. In another example, the buffet staff literally threatens you with double billing on buffet if your kid as much as picks a fruit piece from your plate! Being new age and so modern cannot compensate for lack of grace. Forget any warmth whatsoever and yet, do give it a stay just for the show off badge sake!",3
We had been stayed one night here.it was really worth it.its marvelous pieces of modern architecture must visit iconic place of singapore. Rooms check in everything was smooth and superb As we had check in after 3 pm but they give us early check in by jiju. Best part of marina bay is its infinity pool.its really amazing and great to swim. Really myself and my kids enjoyed alot.,5
"Expensive but beautiful view I must admit. Pool are very crowded, a lot smaller than the pictures. Receptionist gave me a very good service. But otherwise it's all basic. I think it's very good for family but not when your flying solo.",3
Taking a swim above the clouds at the famous @marinabaysands its always been a dream of mine to stay in this iconic hotel and swim in the best infinity pool in the world. Thank your for the hospitality and stay that I'll cherish always. Hope to visit this hotel again.,5
Stunning hotel we had standard room overlooking the gardens.  These rooms have balcony so you can watch the light show at night from 7.45.  The pool is I would think one of the best in the world.  I have been to a few and none are as good.  The view is breath-taking.  Overall we had a wonderful night only stayed the one.  Its expensive but you get what you pay for.  Rooms are very good and great beds.,5
"The Marina Bay sands is known for its incredible pool. Yes, you do need to be a guest to use the pool. There is security and key-access gates.  The photos show you how lovely the pool is, but don't be fooled - the pool is packed 24/7.  The rest of the hotel is rather luxurious too - so be prepared to pay for it. The prices of most/all services in the hotel match the price of the accomodation itself.  So if you are splurging a little to visit this hotel (and of course, the pool) - don't be surprised by prices in the restaurants and spa. The hotel is about luxury!   Overall I enjoyed my stay. I had the room, and chose not to up grade for a view. I was shocked to find we had an incredible view of the gardens by the bay and the ocean.  I imagine the views upgrade would face marina…",3
"This is not my first time staying at MBS but my first time trying the club room (City View). The room is of course much more spacious and comes with a deep spacious bath tub, separate shower and toilet, better quality bathroom amenities and a Nespresso machine. I find the in-room lighting controls a little finicky - one of the buttons doesn't seem to be working. Cleanliness standard was quite good - the only thing we could find fault with was the table was not wiped after clearing the dirty dishes.  I think the club room is worth it if you plan to spend most of the day at the hotel, have a good appetitie for western style bites/canapes and a taste for alcoholic drinks. There is so much to do - breakfast, afternoon tea, cocktail and canapes at Club 55 with its gorgeous views of…",5
"My son and I had a business trip which we combined with little holiday, and stayed at the Marina Bay Sands. Hotel great but very busy, especially as new year celebrations at same time, and service a little slow with long queues. We had few meals at the hotel which were excellent and also ate at the various restaurants on offer at the adjoining mall. Room standard but perhaps little under opulent for 5 star, but I am sure it is typical for Singapore as standards vary country to country. The gym was well equipped and not too busy and the sky pool and facilities excellent. I found drinks at sky pool very expensive, but our exchange rate not great. Highlight was having few suits tailored and delivered to the hotel, and they were perfect. Finally restaurants are expensive but worth…",4
"We went to MBS while on an Asia trip and spent 3 nights. The view at the top is stunning and worth the money but...avoid weekends if possible as the pool ends up in a forest of selfie sticks. Rooms were ok (had one on higher floor) but not really surprising in terms of interior design. Gym is really small considering the huge size of the place (...and you will get lost on he way there, I bet). Breakfast next to pool was ok even though staff a bit unfriendly.",4
"We had booked suite room at 45th floor. Room was amazing, it had very well decorated  rooms. The living room had dinning table which can cater six peoples. Decor of the living was very calm and relaxing. The bedroom has a writing desk with a comfortable chair. The view from our Bedroom room was stunning. We were able to see the skyline of Singapore. Marina Bay Sands is must if you can afford the luxury which they offer. Ofcourse the pool at terrace is awesome and it justifies its access to the person who stay there.",5
"We arrived hot and tired. The staff at check in processed us quickly gave us an upgrade and we settled into a lovely room. The pool and views are amazing, the hotel easily accesses shopping, gardens by the bay and other attractions. Really enjoyed our 2 nights here. Room tip: if you can get a higher floor with views over gardens by the bay. The night show is spectacular looking from the room",5
"We stayed in the 8th floor facing the gardens. The room is spacious as well as the bathroom. Amenities are complete though made of low quality materials.   For a pricey nightly rate, as well as 'a-must-go-to-when-in-Singapore, I would have not expected dipping on a cold water on a windy rooftop pool.   The view is a must-see, so if you're just after the view, I suggest spend your $700 on the restaurants and bars on the same level, and you will feel more value on your money.  Nevertheless, it's good to experience but not to repeat. ",4
"You get what you pay, but need to improve the toilet & hotel lobby, the lobby too crowded lack of waiting area, the toilet doesnt have bidet",4
"Everything is nice but way too expensive. I've stayed in better hotels for less than what i paid at MBS. I found a huge cockroach (alive) in my bedroom (disgusting). Also, I saw a guy MASTURBATING in the jacuzzi where I and 5 more people were. Yes, you read right!!! I got out of there to report him and when we (security, my family and I) came back the guy wasn't there anymore. Later the called me to let me know that the cameras caught some weird moves in the jacuzzi but unfortunately they couldn't find him. Soooo, obviously as you can imagine this ruined my stay at this hotel and after this i didn't feel safe anymore and I wouldn't stay there again just thinking about using that jacuzzi full of pee and semen better i'll give it a miss.",4
"This hotel is fabulously situated, between the river and the fantasy gardens.  The hotel is a classic having a ship-infinity pool on top of the hotel.  We were on one of the lower floors but even there the view was great, looking out on the fabulous fantasy gardens which can be easily reached from the hotel as can a large shopping mall adjacent to the hotel.  The hotel has a substantial buffet area conveniently located on the first floor.  And if your into buffets, there are half a dozen of Singapore's top ones within walking distance (located in other 5 start hotels).  This is obviously one of the most happening hotels in Singapore.  I highly recommend it.",5
"The rooms were nice!😊  What I like mostly was the infinity pool at the rooftop. And the mall inside the hotel.   It even has a man made river like (Italy) inside which made our stay fabulous! Haha. Although you pay a lot of money for the price of your stay. But if you have the money, treat yourself to a good hotel just like this one.😊",5
"We did stay for 2 nights, but except for the swimming pool experience the hotel offers nothing more than a good 4/5 star property would offer. you can get good views of the famous Singapore gardens...the trains are nearby..Please avoid the fountain show it is not worth missing your relaxation time ...visit the pool instead.",4
"What can I say about this place? Whole documentaries have been made about this titan of a hotel. Being a guest here is generally the only way to enjoy the skytop pool, and with the city of Singapore being such a picturesque skyline, it's definitely not to be missed. Not much swimming actually takes place here, but instead endless tourists taking photos and selfies. I was upgraded to a very high floor with a city view, which I would recommend. The rooms themselves are very luxurious but not more so than most other luxury hotels, although I did like the wow-factor of the curtains being mechanically opened automatically when we arrived at the room, revealing the incredible views. It's expensive, but if you can afford it, I recommend trying it at least once.",5
This was a great first stay in Singapore.  We came for the pool but overall enjoyed the variety of shopping and dining in the complex.  Great location and easy to get to most of the main tourist attractions.,4
"We recently stayed here for a couple of nights, and were really pleased we did. Great access to shops/restaurants.  Amazing pool, brilliant views, and actually really good service.  Would definitely stay again.",5
"If you wanted to see Singapore in the bird's eye view, Take the 57th floor of the MBS.   Breath taking view while enjoying their roof top infinity pool with the ambiance of the a first class resort. While there is only limited room number allowed to enter the pool area.  The place is great, the mall is downstairs, access to everything you need, the entertainment is by the bay, the dancing fountain show, the food bazaars.. The garden by the bay... is open 24/7. Almost near by this place!  Great staycation 💕💕💕",5
"1. Late check out is only at 12 noon! For additional late check out they offer an upgraded room at Sgd85++, so can have late check out at 1pm! So my room is the lowest grade along other room with hit price  2. Complimentary water in the room is limited to 2 bottles per day!  I'm staying not in a budget hotel,  am i? Additional water will be Sgd 4...i bet it will be plus plus  3. To go swimming to Tower 2 we have to go all the way down to the lobby where public crowd are passing by.  But, also far from impressed with the boy at the receptionist.  The reason i give 2 bullets not 1 bullet is : the guest service is quite helpful with the additional waters that finally complimentary as well as band-aids, n local phone lock. ",2
"If you plan on staying here, youve got to go all out. Pricey place to stay/ play and eat but all worth it in the end. Location is perfect for bars, restaurants and many more to do at your door step. Highlight of my stay is the end of the day relaxing by the pool with a priceless view.",4
"Briefly: you pay for the swimming pool, the view and the ability to brag about staying in the most recognizable hotel in the city.  This hotel does look great. It is well-known and is greatly located, having everything you need nearby. The Marina Bay area is the touristic center of Singapore, you can either walk around the bay, looking at the skyline, or get to the Gardens by the Bay, which is also a great place to spend a day. You might even get a room with a view at the bay and see a daily light show without leaving your room.  The pool is good. It is beautiful, providing wonderful view and is well decorated with plants, trees and flowers. The jacuzzis are warm and nice, providing a good view as well. However, the pool is overcrowded. It is divided in two zones - common and…",4
"We decided to spend 1 night here before our cruise as had lunch here last year. The views during the day and evening from the top level are incredible. The pool is amazing, and of course very busy all the time given the location. I have never seen so many people in a pool taking selfies! It is nice they have the ""adult"" portion, as there were plenty of families staying at the hotel when we were there. The property is massive with hundreds of rooms, so be prepared to wait for the elevator. The room was nice, but not fabulous as I had hoped for the price we were paying. It had a large deck off the room, but unfortunately no patio furniture to sit on and enjoy. The buffet breakfast had an incredible choice of items, and we paid a big price to have that included with our hotel stay.…",4
Marina Bay Sands. The name of the hotel itself is so great. Whatever I say about this hotel would be less. It cannot be explained through words because it's an experience of a life time. Super luxury hotel with an awesome view and amazing things to do at and around this hotel. The absolute luxury is to be at the Infinity pool at the 56th floor which has a spectacular view and one can see the Singapore city from the deck alongside. Amazing food. Amazing rooms and super staff.,5
"This is really an expensive place as we all know, but I recommend a night there to experience true luxury in terms of view, nightlife (Ce La Vie club and skybar rooftop) and obviously the pool. The pool should be visited twice in the morning for good picture and in the night for the breath-taking view. You really don't have to do Singapore Flyer when you stay here.",5
"Room as good, however given the price, expected more.  Facilities are good. However common areas quite warm - could be more generous in cooling the common areas. Pool can get very busy.  Be aware of the excessive late checkout charges ",4
"Visited a couple of weeks ago with my partner and a couple of friends. It really is all about that view and the infinity pool. The place really is massive and at time feels a bit like an airport or shopping mall or even a massive cruise ship. Room was good and food was pretty good too, chekin and out was smooth. It really is just the hoards of people and the delays for the elevators that would put me off returning",4
This is still by far the best hotel experience I ever had in my life. The infinity pool at the top says it all and the view of Gardens the Bay below and Singapore City is one of a kind. Would love to go back again and again.,5
"Expect people everywhere as there are over 2000 rooms but surprisingly the service is very good and everyone really knows what they are doing...  A must is a room with a city view, level 40 upwards will make a massive difference to your whole experience. The views are amazing and a visit to the pool at the top is a must but again don't expect the place to yourself.. just before sunset gives you some awesome photo opps... 🎥   Breakfast choice was superb and the breakfast team all very polite and attentive, even when serving a huge number of people.  Check in reminded me of going through passport control but again all part of the experience and ice cream and cold drinks are on offer..  I am sure that there are other hotels with a magnificent view in Singapore but a visit here is…",4
"Most amazing experience till today. Primer room with the sea view was just mind blowing and the swimming pool on the 57th floor, is something you should do for definite.",5
"We spent one night here on our travels through Asia. Although it is an expensive hotel, we felt it was a must to stay here, being a major landmark for Singapore. No problem with early check-in, luggage brought to our room immediately, very modern room. We found the staff helpful and pleasant. There is a huge shopping mall on the premises and the hotel is surrounded by landmarks such as the Flyer, gardens by the bay and the Museum. And of course the amazing infinity pool and observation deck. An expensive place but otherwise, we could not fault our stay. ",5
"Marina bay Sands is INCREDIBLE!!!!! If you can't afford spending your whole holiday there at least spend one night, it is affordable if you share the bedroom with your partner/friend/family. The service is just brilliant, fantastic bedroom with breathtaking views on both side of the city, I'd recommend the Gardens by the bay view. Highlight: THE INFINITY POOL (57 floor). It is unforgettable.  Floating in the world's largest infinity pool enjoying Singapore city view, drink and food.  There is also a skydeck and a huge shopping center. Must see. 10/10!!!",5
"We were very happy because we were upgraded when we arrived but it did not last. The room was beautiful but there was an awful smell in it. For some reason, the pipes in the bathroom brought us the smell of the toilets of the other rooms. When we took showers, there was water everywhere outside the bathroom. We had  to call the room service twice to ask them to prepare the bed for our daughters. When decided to go to the infinity pool and that was the worst thing by far. There was another terrible smell in the corridor but different from the poop of our room.  The pool itself is really ugly. Of course, on the pictures, it looks lovely but when you are there, it is very narrow, the structures behind you (the part that you do not see the on these pictures) make you feel that the…",1
"This stay was probably the best overall experience we have ever had. Our room was a suite on the 47 floor tower 2 with access to Club 55. The room was quite large with a balcony, and the bathroom was huge. A bathtub, separate shower and separate toilet made it exceptional. The Bed and pillows were just perfect. Having access to a balcony overlooking the Gardens by the Bay was breathtaking. Club 55 food and drinks were first class. The pool deck was extraordinary, layout gave you magnificent views especially by night where the lights of the city were dazzling. This is one place not to miss, trust me.",5
Certainly an expensive and beautiful hotel that is worth 5 stars. The pool is lovely- definitely worth the stay for a night or two just to relax by it and see the views. The pool is very private and there is an adults only section. I was there with the other friends and we had a heat gone. The hotel is massive so it isn't incredibly exclusive but the staff are very friendly and the amenities are high class. The restaurants are very expensive so be prepared to drop extra $ on dining. One night we had apps at the Flight Bar and they were phenomenal- I recommend the duck quesadillas.,5
"If you want the best view in Singapore then this is the place to go. Although its VERY expensive for drinks etc the view is certainly worth it.  We went with friends of ours for a quite drink, which lasted the whole afternoon so you get over the prices of wine pretty quick. The place has a great atmosphere with a LOT of people enjoying themselves. Can be tricky sometimes to find a seat but standing up having a drink is not a problem. Cheers.",5
"Stayed in Tower 3 during my recent business trip, room slightly tired, but service was surprisingly good - as i have heard from several people that their service wasn't great. From check-in to room service, to check out, i actually found it very smooth and they were really friendly to me. Room service food was great. Would definitely choose this place again.",5
It was our family trip to Singapore. Its a must to visit this Hotel if you are planning a Singapore trip. it costs around 20 Singapore dollars to go to 85th floor(roof top) of this hotel. Its a magnificent view from here. Highly recommended,5
"We arrived in Singapore very early, and was greeted by an early check in which was a bonus. Once we had unpacked, we decided to check out the famous infinity pool and this did not disappoint. I was worried about reading the reviews of it being over crowded but it was actually quite quiet! However, this did get busier towards the evening. The views from the pool are absolutely incredible and worth paying the money to stay in the hotel. I would definitely recommend this hotel to anyone debating whether to spend the money to stay here. The otnly issue was that there was VAT added to our bill on check out which we were not aware of at time of booking the hotel.",5
