Comments,Ratings
"Of course is known as one of the most beautiful infinity pool ever, which somehow might be true. Is just toooo crowded, of course too many people going in there just because of that. Anyway, on the pictures looks much more bigger than it actually is, but is nice to chill with a drink while enjoying the view. It was also a bit polluted so we didn't have that great view. The room is nice but the stuff a bit unfriendly and in general i found this hotel too expensive for what it really gives (they didn't even want to give me a small bottle of water more in the room, i had to wait for the cleaning service otherwise they would have charged double price..come on..it was a small bottle of water..not a glass of gold)",4
"For the amount of money we are paying for the room, it's not worth it. The room was plain nothing extraordinary. Guess we are paying a premium for the view and pool. Our friend told us to upgrade to club room so we can enjoy the free breakfast, and tea time. But I didn't think it was worth it. I can eat better food at the mall food court. Just pay for the basic room, its not like youre going to staying the room 24/7. The pool was really nice, it's a must see! So many people were in the pool so its harder to get nice pictures. Too bad it was raining everyday so we didnt get a sunny pic at the pool. There's plenty of nice restaurant in this hotel, so you can pick and choose fine dining or food court food. The casino was large and packed with Baccarat Tables. I""m not a gambler so…",4
"Everything about this place is ready to blow your mind. Great food, great service, unbeliaveble views.",5
"The best part is the infinity pool on top, one of unique experience everyone should have, having all the views of singapore both city and sea side but did not expect to be crowded during the afternoon up to sunset. Better to go during sunrise to get the best spot and have plenty of space to move around and take pictures. Rooms are the usual top business hotels have, big beds, but nothing great or exceptional but we had a great view of the gardens by the bay. Location is also convenient, mrt is near and malls and restaurants are easily accessible.",4
"Eat, shop and be entertained is why I go to Singapore as a tourist and Marina Bay Sands has the best of these.  Not just one or two great restaurants, shops and shows but a lot so there's really no reason to leave the place!  Their infinity pool is the only place to be in Singapore on New Year's Eve; stunning view of the city, great music with the best looking international crowd you could be with while having some Singapore slings and you see the magnificent light shows and fireworks at eye level by the pool's edge!  So many wonderful food choices and they do make shopping fun here too with those blue or gold cards.  The rooms are just to rest in between eating and shopping or to rest those tired feet after a visit to the museum or the gardens by the bay.  Marina Bay Sands also…",5
"I came here to work for couple days in November, fortunately right after the haze was all gone. Check-in was fairly straight-forward and was a breeze, though the walk from Tower 1 to 3 (where I stayed) could be a bit far! It didnt take long for the escalator to reach 34th floor where my room was. It is right at the middle of the building where the lower and higher floor escalators meet. To reach the city-famous roof-top pool, lower-level guests would need to either make a change of lift on 34th floor or bottom, which can be a bit of inconvenience if you were going to wear swimsuits (you will) to there. My room was facing the sea and garden - a great quiet view, while others would get the cityscape view which was equally fascinating. There's a balcony which you could walk out to…",4
"Great service, great views, beautiful rooms, restaurants on top r spectacular, fitness center, spa and incredible infinity pool. While working all day and many options to stay fit, healthy and be outside with the best views of Singapore!",5
I stayed here for two nights because it was close to the Sentosa Island attractions and yet it was close enough via taxi or Metro to the rest of town. Special thanks goes to Gerard at check-in for securing two amazing rooms for my family (wife and kids - 17 and 15yrs).  Yes we would/will stay there again. Architecturally magnificent - a standout from most places in Singapore from a tourist's viewpoint. Service is second to none. The Infinity pool and Skypark both dazzle the  eyes with all they have to offer from 57 floors up. Breath-takingingly spectacular.  The associated shopping precinct with all the labels you could want at your door. Shop till you drop ladies and gentlemen.  ,5
"This place is my home away from home. I stay here at least once per year. MBS is really all about the iconic, amazing pool. The views from the top are absolutely incredible!!  The rooms itself 'tick all the boxes' and are luxurious, but don't have too much personality. It's the building itself which makes MBS so special.  You can easily walk to Gardens by the Bay, I highly recommend the Cloud Forest dome. I also love eating at Satay by the Bay hawker centre. (I've never eaten at the hotel as it's expensive, but there is a great variety of food available). The gym & spa facilities are of a high standard and also with great views.  There are a lot of 5-star hotels in Singapore, but you must stay here once!",5
Room was very comfortable and spacious. Had a beautiful view of the Singapore Giant Trees. The swimming pool on the terrace is amazing. Bars and restaurants are great. I had access to the club lounge and they offered many meals a day on the terrace. Great experience on the city.,5
"Just a quick one.  While the premium view room has nice view and up to par in terms of spaciousness and automated blind etc (like a typical Vegas hotel), the most amazing thing is definitely the infinity pool - photo ops plus the feeling of just soaking in the water and looking out to see the whole city under you.  The disappointment is definitely the Spago bar - maybe we should not have gone there since we stayed at the hotel - guess it was mostly for people who wanted to see the view without staying at the hotel.  >S$30 for a cocktail that is not very good at all - I assumed that Spago had a decent mixologist if they charged that kind of price and I was wrong - not recommended.  We also went to the Sky bar which surprisingly had some good food when we wanted an afternoon…",4
"This was definitely one of the nicest hotels we've ever stayed in! Of course you're paying the price for it, but it was still such a cool experience. We got a free upgrade since we were celebrating our honeymoon which made things even better!  The pool truly was epic. Just be warned that it does get crowded. Each person will need a key to get in, so make sure to get enough keys for however many people are staying in your room.  The viewing deck on the other side was also super cool. Guests get to check it out free!   If I could afford it, I'd definitely try to stay again or at least go back to check out the hotel and mall that's connected across the street. The staff was all very friendly and we had no issues at all with our stay.",5
"It is very convenient, with taxi stands outside and the Underground train behind (at least that's what I needed to get around SG). The architecture of the building is amazing, apparently it has some Feng Shui influence on it. The pool is spectacular, with a wonderful view and it was big enough to cater for the crowd. The gym is well-equipped with facilities and also has a magnificent view. The night view is fantastic as well! I would definitely go again!",4
"My friends and I went up there for drinks and to see what everyone has been bragging about. We were not in the least bit disappointed. The view is without a doubt something to experience at least once. To top it all, the service was 5 star and even though we only one drink each cos it was a bit pricey, we were treated so well. The staff were polite and because the cover charge starts after 9.30pm they did not shoo us off but were so diplomatic in the way they conveyed that the sitting area was reserved and that we would have to vacate it after 9.30am. You would never get this kind of hospitality in Malaysia, sad to say. It was truly a warm visit and I would recommend it to anyone.",5
"Definitely a highlight. Very friendly helpful person. A special cheers to him. Furthermore, I would like to especially thank for all staf - wonderful service from them all. We stayed at Kamar Premier. All of them a delight and to top it - the food. It was simply amazing. super amazing top infinity swimming pool. The experience was wonderful as well.",5
Only went as we wanted to eat at a restaurant to celebrate an occasion. Not worth paying a fee to see the view.,4
"My husband and I visited the marina bay sands before I gave birth to my 3rd child. We thoroughly enjoyed staying in this opulent hotel. Perfectly positioned right in the heart of Singapore. Such an amazing restaurant located on the very roof of the hotel. Great drinks, service and food!   There was also an amazing underground shopping mall that was just Devine.   I look forward to hopefully staying again and bringing my kids next time.",5
"We decided to stay here and treat ourselves to break up the long haul to NZ from Paris.  A great decision - the location and the pool made it brilliant for the kids.  We got a room upgrade to an enormous room with a balcony.  The free light show is amazing, the breakfast buffet is astounding, and the room service was so good we didn't go anywhere else!  It is busy, but the staff are well equipped to manage this.  Would definitely come again.",5
For a 5 star hotel there are a few things missing.  Mbs is large and has many rooms.  The pool is good for a photo opportunity and that is it.  We looked at the water and it is dirty.   The amenities such as shampoo are very standard almost like a 3 or 4 star hotel.    The rooms are nice and handy. ,3
Its one of my faviorit Hotel I ever been .. Amazing building from out side looking and article from in side I like it . once you Enter the Hotel You Feel Like a famous Person . Great welcome and nice room too .. The give me a Room on Floor 47 Incredibleview from the window ..,5
"We were upgraded to a high-floor premiere room with a city view! If you can stay longer in your room, do it. Check the window day and night to enjoy the view. We loved the amenities especially the infinity pool and gym. It's accessibility to tourist spots and train station made our stay easier.",4
"The marina bay definitely has the best view in Singapore and some very nice rooms on the high up levels along with one of the greatest pools around the world... However, the service due to the size is not the greatest and lacks the special feeling you get when you are being looked after overseas. ",5
5* views and standard of room is excellent and definitely 5* We stayed for a night in mid January as part of our honeymoon before we went to the airport the following day  It was very busy and as all rooms are high the lifts were always busy  We are glad we did it to say we've been but wouldn't stay again as it was too big and busy  The infinity pool and sky bar were amazing but again very busy  ,4
"Lets face it ... well you almost always do in Singapore, most people stay at this hotel  for the infinity pool and the new amenities, or to experience being in a hotel which is more like three. Unfortunately many people will be slightly disappointed after their stay here or it did not match their personal expectations, due to a number of factors: busyness, cost, depth of the pool etc. Just about all the time there a tourists taking photos of themselves in the infinity pool, most lounge chairs are taken and it is difficult to have a relaxing time at the top. The pools themselves is pretty boring, only being 1.2m deep which is a misconception from some advertising posters and pictures, however the view from it cannot be faulted. Rooms are pretty pricey and you can hear the busy…",3
"This hotel is AMAZING. I recommend spending the extra dollars and staying at this luxurious hotel. We stayed for two nights and had a city view. Watching the sunset over the city was beautiful from either your room, the bar on top or the infinity pool. The infinity pool is probably the best part about this hotel. I would seriously recommend staying here a east once in your life time and feeling like kings and queens!",5
"We spent one night in this hotel, It was a great experience! Totally different cause the hotel is huge even-though the service is great.    The pool is amazing but it's cold, we spent a great afternoon at the pool and enjoy the view that is incredible!!!  The room is really nice and clean, it's big and it also has a great view.",5
"Maybe because this hotel is too big and there are a lot of tourists checking in & out day & night, but I felt that most of the staff seem unfriendly and always in a hurry.   The hotel rooms are just ok - basic comfortable pillows & mattress. My expectations were high since it is THE Marina Bay Sands after all, right?  What I like about this hotel is THE AMAZING VIEW and the TWG teas in the mini bar!!!  The breakfast buffet is very good, although as expected, there are a lot of people & there's always a line. I am glad that the food servers here are cheerful.   I enjoyed hanging out at the rooftop and its infinity pool. I would like to commend the management for being strict at the entrance. One person = one room key policy. Best place to watch the sunset. Best place to take a…",4
"Short walk from Gardens by The Bay you'll stumbled upon Marina Bay everyone seems to be excited about and yes the excitements delivered if you go up to the top, swim in the pool, enjoy the corner bar or perhaps cruise around in one of the small boat inside the Marina Bay mall. Yes, they do installed an indoor canal inside the mall.  Other than that, the place looks great from outside for its architecture, but inside is bland. I don't like gambling unless it's working and casual gambling is not for me, the place is actually great for that, but just wasn't for me.  Mall is great, all of the world's best brands are here then again so would in other premium malls across the globe.",3
"This is a top 5-star hotel with resort style Hotel, Restaurants, Bars, Clubs, Shopping, Casino, etc built across a huge Marina Bay compound. We booked directly to the hotel. Upon arrival we were given a free upgrade of King+sofa bed room, which is generous size for a family of 4 with young kids.   The room amenity is good, furnishing were new and bathroom was amazing. Room tips, try to get the city view for breathtaking view of Singapore skyline (the sea view may get the Garden by the Bay view but won't be as nice as city view). You can see the Merlion square across the city view rooms over the Marina Bay, you can even walk there (1.6km walk).  As a hotel guest you get exclusive access for Infinity Pool (you will require a keycard for every occupant including kids! - as they are…",4
"This is a beautiful hotel, with the best infinity pool I have been to.  The location is awesome, with an unparalleled view of Singapore.  It is definitely pricey, with a Singapore Sling going for Singapore $22 pool-side; however, you're paying for the setting.  Service was great, and we had a relatively easy time changing our reservations late in the game.  However, we were there over Christmas, and it was quite crowded...check-in took about 45 minutes.  The hotel is near a wonderful shopping center with many restaurant choices, and Gardens By The Bay are also within walking distance.  All in all, a nice but expensive stay in Singapore.",5
"We got garden view room, the room was clean and big enough for my fam. All the hotel facilities are luxury. The infinity pool definitely so amazing. But compare to others hotel the price is quite expensive. If you plan to have shopping this is the good one to stay. Morning and night will give you different view but both are so beautiful. The staffs also so helpful.",5
" Stayed at MBS in December and had a great week with family in Orchard Suite with City views and what a view! Very friendly and extremely helpful staff. Probably the best service ever and we've stayed in most of the world's premier resorts and hotels. The hotel staff are just the most courteous, polite and helpful people I've encountered. Great selection for buffet breakfast on ground floor restaurant, but it's too crowded. Besides why not have the slightly smaller variety on 57 floor restaurant but with great views! Definitely returning.",5
"Best hotel to go to in SG, stunning views of both the city & sea at the view deck, their pool is at the view deck also where you can swim while enjoying the view, very pricey & not recommended for budget travelers, room was spacious with balcony you can go to MBS mall for shopping & casino if your feeling lucky.",4
2nd time visit to MBA since it first opened. I found it had no personal touch and lacked the detail that is normally associated with 5 star hotels. It is a 5 star pool. A 4 star hotel and perhaps a 2 star service. In fact possibly up there with one of the worst serviced hotels I've been to.  Let's start off with the inconsistency. The pool has a great kids area. A family area and a adults only area. Can't fault that. But where is the facility for family to feed kids. I was horrified when eating in the restaurant lounge at the top. I asked for a bit of milk to put in my babies bottle and was charged 12 dollars for it. What was worse was they didn't mention there would be a charge. They refused to put it directly in a bottle. Plus they gave it to me in a tea cup. When I complained…,1
"I stayed here for 2 nights and next time it will be longer. The views are breath-taking, the rooms and bathrooms are suitably luxurious.   The staff were fantastic, in particular Kateline at reception who was welcoming friendly and informative.   The bar on the top floor does beautiful cocktails, the pool is fantastic. This hotel was more than we would usually spend on a hotel but it was worth every penny. Can’t wait to return.",5
"Positive point: 1-	Wonderful hotel. Amazing outside looking and inside as well.  2-	Fantastic swimming pool with great view 3-	The metro inside the hotel and the mall too. 4-	Connected way to beautiful place in Singapore. Planets world. 5-	Great service & helpful stuff. 6-	Big room in floor 47 awesome view to the lake. Disappoint: 1-	No dryer machine in room. If you visit Singapore and didn’t stay at less 1 night in this hotel.. You miss a lot of Singapore .. This hotel defiantly one of my best hotels.",5
"I guess this is one of the ""to do things"" when visiting Singapore. Really, the only reason to stay here are the pool and the views. There are other hotels in Singapore that offer a service just as good or better... For people who want a 5 star hotel experience this must be somewhat a letdown since this place is overcrowded with tourists staying here for a night just to be able to go to the pool and take selfies. It really depends on what you are looking for. Of course, the hotel rooms are very big and the view from your bedroom is spectacular. So if the rooftop pool and the views are worth the price for you, this is the place to be. I am glad I stayed here but I don't think I would come back. Location is good. Thanks to the guys from the luggage storage, they were great!",4
"had a 2d1n stay with my fiance here to celebrate our anniversary. the views from the hotel room and the sky park were breath taking. the hotel room was extremely comfortable and we really enjoyed our stay here. staff were friendly and polite as well, making the stay even more pleasant :) will definitely return again. ",5
"such a beautiful experience! wonderful view wonderful place! everyone should go there!  we went there many times i love the bar and the pool on top! drinks are so good it's perfect for couple, friend or family.",5
"Lovely looking hotel, but difficult to navigate. Different towers give you access to different facilities. The infinity pool is great but few swim in it -it must have the highest selfie rate in the world. I have stayed there twice and it always seems  to be very crowded. Eating options are limited and expensive. There are better accommodation options available for cheaper rates.",4
"The rooftop pool alone makes this an easy 5 star review, the staff up there were attentive and the cocktails were great. The room we stayed in overlooked the botanic gardens and we saw the show from above, we ordered room service and a nice older chap served us and gave us a brief overview of his local area. The prices were not even that bad considering how popular it is. If you go to Singapore I would say don't miss out.",5
"We stayed here for a night and really enjoyed it. Room size was big and we had a nice city view. It was awesome that the curtains opened automatically when you open the door. It is a very busy hotel with long queues at check in/out. The lobby is bustling all the time. We also had fun swimming at the infinity pool, which offered great view of the city. I think the breakfast buffet was a disappointment. The food was average for the price (SG$98 for two).",5
"So yes, this place is expensive, we paid approx. £400 for one night with a late c heck out, BUT it is well worth it. The roof top pool is out of this world and everyone should experience it. Unfortunately out time there was a little spoilt by building work which was going on at the time and which was very noisy. Also, if the weather is good and the sun is out, get up there early to get a lounger, otherwise you can be waiting a while for one. The food and drinks are expensive but you expect that...and the quality is good so....The rooms are huge and it is definitely worth paying a little extra for a city/marina view room. The scale of the whole hotel is breath-taking and definitely worth a visit.",5
Amazing views and a light show all viewed from the Infinity Pool at Marina Bay Sands was one of the things I will always remember. Expensive  even by Singapore standards but a once in a lifetime experience and highly recommended.,5
Very satisfied with our hotel stay. We stayed at the suite room. I love the theatre room and the bathroom. The view was also very good as you can see the Gardens by the Bay :) Infinity pool was also good but a little bit crowded. The Filipina staff was so friendly and nice. I will definitely go back to this place.,5
"Nice room size with clean and comfortable beds, pool was crowded with very nice view and design.  the rate was expensive so its better to stay for short time in this hotel.  There is marina mall connected to the hotel but there is no cinema and fast food in this mall.",5
Friend and I booked 2 suite with club membership at over AUD700 per night during Jan 2016.  Room was great but service was not good experience. We reserved room under 1 name we checked in and paid with 2 credit cards.  After paid and checkedin i was known and referred to by the served name... Interesting.  I also find the service of floor staff very average for such fancy hotel.  The Express Service and bellboy was very friendly however the others need alot of improvement including staff at infinity  poor. ,3
This hotel really bring you to a finest five star room. compare with other hotel in Singapore that i've stayed in. the city view during the night just awesome. The room was spacey. really love the room.,5
I am very glad that I stayed in this property when I visited Singapore recently and felt top of the world staying in this hotel which needs no explanation.  Marina Bay Hotel itself is a important destination in Singapore where people come to see the lavish facilities and the architecture of this Hotel. The rooms of this hotel were very good in every sense and whichever floor you stay you just reach the ground level so fast due to their best lift facilities felt like i am in any tower like Alburj dubai or Petronas Malaysia for example.. so fast and the best.  If you stay in this property you can simply go for shopping in the same vicinity which has all the best brands available in the world.. There are gardens around you and you can simply walk out for taxis and roam around…,5
"Booked this on recommendation of my client in Singapore.  Stayed for 3 days at the end of my trip with my wife at the end of my business trip.  Booked an Orchid Suite.  The good - Some of the best hotel staff I have encountered in my travels.  We were in Tower 2 with a Marina Bay view.  The included Club access gave us Breakfast, afternoon tea & snacks and evening drinks and appetizers/snacks.  Food was of excellent quality.  Well appointed fitness center.  Banyan tree spa was top notch and staff skilled.  The rooftop area really has some spectacular views of Singapore.  The bad - really not that much, more personal taste that bad.  The place is enormous so if you are looking for cozy this is not the place.  The pool was very nice but crowded with lots of kids so relaxing in the…",4
"This is a 5 star+ experience, filled with constant delight and surprises. The architecture amazes, the stunning views, the amenities and service. WOW! We'll go back for sure. Singapore is a wonderful destination, a perfect blend of holidaying, site seeing, shopping and eating. The MBS is the cherry on top. ",5
"Gorgeous Hotel in Singapore. It has nice view and staffs, I love infinity pool but there are lot of people, this place is convenience to go to anywhere because it's near MRT and it's near shopping center",5
"An amazing building with wonderful views of a beautiful location. We quite enjoyed being out of the city, still plenty of shops and places to eat in the area. Our room was lovely, beautiful view of the gorgeous gardens all lit up at night. Wonderful and clean, thanks to Wang Xin! The structure was amazing to experience especially from the 57th floor (right at the top) the pool is just gorgeous with beautiful views out towards the city.   While the building has much to offer, I feel the staff and the information in the rooms need to be more informative. I was traveling with my mum and we spent half our time there asking people what floor things were on and where to go for breakfast and where and how to get to things within the building as it is separated into 3 towers. We had to…",4
"Stayed in a Grand Club Room, with Garden view which was fantastic. The room was huge and being a corner room, also had some views of the City.   The room was spotless and everyone at the hotel was efficient and helpful.  Loved the infinity pool and even when busy, seemed to have space for everyone.  Location was great as I didn't want to stay in the heart of the City, but easy to travel in by cab, bus or MRT.   The Club Lounge was one of the best I have used, with all the staff being extremely helpful and attentive. The food was great with lots of choice.  I would totally recommend a stay here if your are visiting Singapore.",5
"Having been recommended by a friend to stay in this hotel, I can honestly say, after travelling extensively around the world, this is one of the best hotels I have ever stayed in.   From the welcome by the Bell Boys, to receptionist and club Lounge staff, everyone was so welcoming, helpful and friendly. The service was excellent and the range of food in the club Lounge was fantastic.  Evening Canapés, were great and the inclusive drinks (Such as cognac) were the finest I have had in hotel lounges and far better than in most other hotels I have used.  The location was great being out of the City, but close enough to get to see around it by cab and tour bus.   The roof top infinity pool is amazing, especially at night with the City alight. The pool attendants are as friendly and…",5
"Stayed here for 2 nights on a stopover enroute to Australia. The hotel is quite overwhelming when you first arrive. Massive atrium, large queues at reception and 1000s of people buzzing about. We arrived at about 0930 and wasn't really expecting to get our room so early however we only had to wait about 90 minutes so the service was excellent. We had a city view room on the 43rd floor. The room was big with all the amenities you would expect from a 5 star hotel. The bathroom was large with bath, double shower etc. As well as being a hotel you also have access (as a guest) to the fantastic infinity pool on the 57th floor. This affords views across the city whilst on the other side you have great views of The Gardens at the Bay. The CeLaVie bar is worth a visit for stunning sunset…",4
"The hotel is an architectural marvel to begin with, the rooms luxurious and spacey, views breath taking. Pool on top with sonabath is awesome! Gives wonderful view of the entire city. There are plenty amenities in this hotel makes you spent sleepless night living there :)  Planning to visit again!",5
"Firstly, congratulations on building a milestone building but unfortunately it is nothing more than a tourist attraction with theme park crowds and mentality all competing for their slice of what they paid for. Over crowded pool with a 15 minute wait to find a deck chair. Selfie sticks in your face all day in and out of the water as everyone tries to capture their status photo to share on social media. The foyer and front desk resembles any central railway station of similar traffic. The concierge will never have a hope in hell remembering your face or name. And good luck getting a late check out as they only offer you an extra hour but that doesn't matter because your security key locks you out early anyway of which you will need to go back to reception for the hour long cue to…",3
"A very pleasant and wonderful experience and the view towards the city especially at night was just so beautiful. As far as city views go, has to be my favourite and what more can I can, facilities are top notch.  Infinity Pool which is the name of the swimming pool I believe is truly an experience one shan't forget.  Then again, it's Singapore after all and I must say could possibly be her best.",5
"The Sky Park infinity pool is breathtaking, you would think it's a Boracay (Philippines) more than 50 floors above the ground. The gym is big enough that it's never crowded despite the great number of rooms. All these amenities are exclusive to hotel guests as these are accessible only to holders of room key cards. Been here to this hotel four times before but this is the first time I stayed in a room",5
"Stayed here for business and was lucky to be given a room on a high floor with a bay view in tower 2 (middle tower). The rooms are well presented, of good size and come with all the sockets and USB charging you could need.  join the Sands rewards scheme on arrival to get free high speed internet but also good discounts on restaurants and shops in the centre. Visit the infinity pool in the roof garden. I found if you get there as it opens in the morning it is much quieter than at other times. The rise bar in the lobby was good value for an excellent buffet although there are many other options available throughout the hotel. An excellent example of  5 star accomodation I hope to visit again.",5
"We stopped in Sinagpore on our flight to Syndey and stayed here, the hotel is very large and well organised. We can not fault the hotel but it is not the type of hotel we normally stay in and so felt a little ""processed"" which on reflection had to be the case due to its size. That said our room was excellent and having e-mailed the hotel before our arrival mentioning our early arrival time the staff were able to allocate us our room early which we appricated. The hotel is well located and the Sky Garden is fabulous, one concern was whether the Sky Garden would be full of sightseers but this was not the case as the bulk of the area is for residents alone.",4
"I stayed at this wonderful hotel only for one night, but that was sufficient to draw a conclusion: if am even in Singapore again, this is where I will stay. The hotel is an architectural marvel to begin with, the rooms luxurious and spacey, views breathtaking. The moment I stepped in the room and entered my key card, curtains slowly parted, presenting me with a stunning city view. The room was equipped with absolutely everything one could wish for in a great hotel, including fabulous bathroom fitted with all necessities, comfy settee to enjoy the view from and a king size bed good enough for fairy tale princess. I am not going to mention complimentary water, cordial room service and the in-room dining options. Hotel boasts the infinity pool and a world class restaurant as a…",5
Stayed in the Sands Suite after my wedding and the suite was great for the after party with my friends. The large and spacious open rooms allowed for everyone to see everyone and the fun aspects such as the large communal dining table for big suppers as well as a pool table in the room made it lots of fun. The in-room bar counter also made it easy to keep the drinks flowing... If you're looking for a party room. This is it. :),4
"This place is enormous, from the distance it looks like Stonehenge but up close it is an awesome masterpiece of engineering and architecture. Viewed from the gardens for the first time I was amazed at the sheer size of it. Checked in for 2 nights between Christmas and New Year. The check-in experience is appalling, lined up for at least half an hour in the main lobby amounst the tourists and guests walking around you, and when you finally get to the front you have to produce not only your credit card but passports as well. Thought I had already paid but hadn't, so then assumed that I was paying on check-in, and then on check out they ask for the credit card again and thats when you are charged-very confusing system. If you do not want to be charged for anything in the minibar,…",4
"I stayed in Marina Bay Sands Dec. 2015. It was a exciting stay bcuz i had all what i want inside the hotel. The shopping malls, good restaurant, the casino & the pool. Though the room was not that extravagant, it was beautiful & clean. The view from my room was nice that i couldn't help but to take pics a lot. Their Infinity Pool was fantastic it seems like you can see the half of Singapore from there. Nice experience. Nothing great hotel to stay if you want to look at Singapore from the top than Marina Bay Sands. ",5
"Had a 3rd times stay here...1st deluxe room, quite small for one of the most expensive hotel in the world, 2nd n third we stayed at Club room, with spacious room n bath room, very comfortable...Great Hotel, friendly staf, you wont find any complain here....everything was just great, will coming back.",5
"I only spent one night here before the Singapore Grand Prix in September 2015, but worth reviewing for the sheer height of the hotel reception area. The space is vast and the height of the atrium roof quite amazing. We had a very nice room with a brilliant view over the bay and the standard was very good. Unfortunately as we were only there one night we did not have a chance to use any facilities. However we tried to eat at the restaurant on the top of the hotel but we were not allowed in as they have to swipe both room cards and we only had one with us. We could not be bothered to go back to the room and back again to the restaurant so we had room service instead. I thought this was a bit petty as the computer would show that we were staying in the same room!! We did have a…",5
"Marina Bay Sands (MBS) Hotel provided the very best of a luxury hotel in Singapore. My previous 14 stays were at another hotel in the Scotts/ Orchard Road area, with emphasis on a business environment. The MBS Hotel is much larger and does pose additional challenges with check in wait time. This may be reduced by enrolling as a preferred guest. Overall a outstanding experience, and a must see for all traveling to Singapore.",5
"Our final destination and a final tick in the book ""swim in the highest outdoor pool in the world""..well speechless! A sheer feat to build this stunning hotel. check-in was rather manic, but once through it. the hotel is unbeatable in design and service. We did not sleep the first night deciding to stay up on the top floor until the sun rose. A well appointed bedroom and bathroom with great restaurants and shopping mall.   We did venture out to the fabalous park opposite and into down-town Singapore. Rather pricey but well worth it. Have since been back for a two night stay for the Grand Prix.",5
"It's ok for the infinity pool, the spacious rooms and the views from there, but... no breakfast (you have to pay for it if you stay on some kind of rooms), the lifts were almost always overcrowded and last too much time to stop at the 32nd floor where I stayed, the room services that were paid were overpriced for the quality, internet was not so good and you must pay for a better quality connection... Vale pela piscina e pelas vistas que se tem do quarto, mas... não há café da manhã, de acordo com a categoria do quarto escolhida, os elevadores estavam sempre lotados e demoravam muito para chegar até o 32 andar onde me hospedei, os serviços de quarto pagos eram muito caros para a qualidade oferecida, a internet não funciona muito bem e, para se ter uma qualidade melhor, há que…",3
"Beautiful hotel with everything you need! Close to the garden by the bay and a fabulous mall. The 56th and 57th floor is like candy for you eye.. Every night is there a light show, best place to see it if you go to the other side, close to the Fullerton hotel!  Don't miss this place..",5
"We stayed at the Marina Bay for just one night before our cruise with our two teenage boys and arrived after a long flight at 7.20 am in the morning expecting for them to store our cases until sometime in the afternoon at a more reasonable time, however the receptionist was extremely helpful and offered an upgrade (at only 30$ more) and these rooms where both interconnecting and fabulous, one of the best bathrooms we've ever had. We went up to the amazing infinity pool for a few hours and later on in the day had cocktails and club sandwiches whilst enjoying the breath taking view over Singapore. in the evening as we were rather tired we opted for the buffet dinner which offered an amazing range of food including oyster bars, sushi and other unexpected options. After dinner we…",5
"For once, at least one day in your life is worth trying!Excellent placement in Marina Bay area,Gardens by the Bay.Superaccesorized room and bathroom.And the infinite pool?Hot towels and what a view...",5
"Obviously a great set up and still one of the must see structures in the world. However as a 'Hotel' this place left so much to be desired still! Perhaps due to the size of its set up it is simply too big to provide good service in any way, our stay felt more like staying in 'shopping mall' rather than a 5 star hotel. Inclusive breakfast was also rather similar to a 'cantine' with longish queues on all 3 mornings at any counter.  The most truly disappointing was the sky garden/pool. I would recomend for anyone not to actually visit this part as it will completely shatter your illusion about such amazing concept! again simply too crowded and utterly disorgenised, resembled a busy 'bus terminal' more than anything else. with used towels everywhere and unattended too, strange…",3
"It was a great 3 nights stay in MBS.. We were at 47th floor in tower 3, and facing to garden by bay. It's giving us a great view. The service was also magnificent, although it's quite pricey (since our visit was peak season) $450ish per night without breakfast, but we still recommended this hotel.",5
I spent lot of time reading reviews before making reservation... however was very upset with the service.. very poor service for the price .... paid almost 470USD/night. However the service was no better than a hotel with 100 USD..Hence  i will not recommend anyone to stay here.  The pool was an experience.,3
Yes the pool area is amazing but for the price of the rooms here we really expected better service.  Room was also very good with a fabulous view over the Marina.  We stayed for the FI and really had a good time and this was within walking distance to the track.  Although getting back to the hotel after the event was a bit difficult as they had shut some exits!,4
"Big nice and very clean room. They upgraded us to a city view room and the view was breathtaking. it totally worth paying a little extra to have the city view on the harbour!   The staff was incredible. Especially at the pool, they were always so friendly with us and definitely made our stay even more special.  The hotel itself is just so nice and it's a must if you go to Singapore.",5
"I stayed at this hotel for two nights. The staff were very accommodating. They let me check in a few hours early and upgraded my room to a sizable room on the 41st floor. I had a great view of the water and could watch the light show every night from the hotel room. The pool had a great view, but it was crowded and I wouldn't call it relaxing. However, I am glad I stayed there once in my life.",5
"Amazing accommodation. We got upgraded to the presidential suite, which was incredible. The buffet downstairs was delicious and worth the 80++ huge variety and everything was delicious. We found alcohol is very expensive here, $20 for a beer. Conected to a great shopping center, very botique shopping center. You'll pay more for everything in this shopping center due to its location inside marina bay sands. We all throughly enjoyed our stay here.",5
"We came all the way only for the pool:) It's very high up, not for the vertigos! :p Singapore is too hot for me. Love the hotel though!  Around here looks like in a Sci-Fi film. I love it! Restaurants are not bad too.  A big giant hotel got everything!",4
"We have been spoilt and have stayed here quite a few times. We have noticed quite a few improvements. It wasn't bad before but it was pleasant to see a number of things made better.  So what has changed: - staff from every area seem more pleasant and with genuine smiles  - room service: I have a habit of ordering Laksa and in the past while the soup was warm, I was glad it was on the hotter side. Also liked the Asian crackers which seem to accompany most Asian dishes like Laksa, Wanton noodles and Nasi Lemak. The Steak was perfectly cooked to our liking and a lovely thick slice compared to thin ones often served in SG restaurants  - Loved Spargo bar/cafe area at the rooftop near the pool. It's a much better use of space and simply warm and inviting with a touch of luxe. Food and…",5
