Comments,Ratings
Took my mum here during my second visit. She was very impressed. We had a free room upgrade which I expected as I booked two very expensive rooms. It has amazing views but being a popular hotel it's getting far too crowded which I guess can't be avoided but it has put me off from visiting in the future. Far too many girls in the pool taking up space with their millionth selfie.,3
"Amazing Singapore! Yes!  definitely worth every penny. A clean city, relaxing and breathtaking sceneries all over. One of the countries I would definitely visit all over again and again and again... Singapore = never ending surprises...  I love SG!",5
"I've stayed in this hotel 3 times during my visits and the latest stay in May was the worst of them all. My first stay was in 2010 when the hotel was just opened which was really nice. The service was excellent. My second stay was 2014 and it was still ok. However throughout the years, I had noticed that the service is declining. The lobby has become really noisy and crowded. The room is not properly clean and the room service just take forever to arrive. I think they might be understaff but given how much they charge for room per night, I would really expect a lot more from them.",3
"Was a dream to visit & managed too. The room / suite are well decorated, bright & spacious. A trip to the sky pool is a must. soak into the breeze & view with a Singapore sling on hand. The buffet is generous & rich for choices. ",5
"I went yesterday to Marina Bay Sands, Beautiful place where we can buy intl.luxury brands of all things.  But, If you are looking for traditional local food, you can find for affordable prices. Try it!!!!",3
"My wife and I stayed at MBS for two nights in April 2015. It certainly lives up to its name of being Singapore’s most iconic luxury hotel and this is unmistakably matched by a big price tag. Well, I guess it was after all worthwhile as what we got were some unforgettable experiences. The suite we stayed in was more than spacious for two adults and its gold-themed furnishing really made us feel like Kings. And of course, the Skypark and the Infinity Pool added more to the sentiment by offering you stunning and unrivalled views of the Singapore city skyline.   In terms of accessibility, MBS is located just above the Bayfront MRT Station and a lot of amenities and tourist attractions are just within reach. To name a few, Gardens by the Bay, Marina Barrage, Singapore Flyer and the…",5
"Yes, it's busy.  Yes, it's expensive.  But the views are breathtaking.  Everything is new.  The shops can keep you busy for a week if that's your bag.  Otherwise there are more than enough things to do within walking distance.  The canal boats come right up to the hotel.  And the pool at the top ... man-made wonder.",5
"I must say the hotel looks awesome from a far...very cool architecture and must be the most photographed hotel in the world! Inside, it feels a little like a big impersonal hotel a la Las Vegas. The 56th floor Infinity pool has an amazing view and is gorgeous and looks exactly as photographed on website except it is PACKED from 8 am until late. Getting a chair poolside can be a challenge, and the pool is really crowded with tourists and selfie sticks. Excellent idea to have an Adult Only section although the poor lifeguard was constantly blowing whistle to get the errant kid out. The roof bars and restaurants shared the view and Happy Hour was very pleasant. Service was good and impressive considering the size of the hotel, and I liked location close to sites, restaurants,…",4
The view from our room facing the city is to die for.  It was worth the price.  The room is huge with a glass window from ceiling to floor.  We kept the curtains opened all the time.  No visitor can enter the elevator without the guest so an added plus to security.  Infinity pool was great but can use a little shade.  Best to go there early morning or late afternoon. Will be back there and book a room facing the Gardens by the Bay for a different feel.,5
"We recommend staying in this place just for an experience and not for your entire visit in Singapore as it would cost you. The room that we got was nice with a balcony and a view but it was not totally stunning. The shower took a long time to warm that I almost had a very cold shower (not so 5 star at all). As my husband and I were celebrating our anniversary we were welcomed with a dainty plate of chocolates but it was incomparable to the way the Jumeirah Group pamper their guests when celebrating special moments. I particularly requested for a few simple arrangements upon booking but they just ignored it and was not even aware so it had me thinking they were not attentive to the request of their guests.  Overall, we cannot take away from this hotel what we had enjoyed. From…",4
"Yes it can be busy in reception and at the pool, but this is an iconic hotel. It is in a great location and the view from both the pool and our room (36th floor city view) were amazing. Being in the pool on the 57th floor for the SG50 celebrations were a memory that will live for ever as we could nearly touch the planes and fireworks. Both check in and check out wee completed within ten minutes of arriving in reception as there are multiple staff on hand both to take care of luggage and process your room. All staff are very helpful and make you feel special. Bayfront MTR station adjoins the hotel so good transport links, and also large shopping centre (although majority are luxury brand shops and never seem to have any customers) Would happily stay again",5
The Hotel is great; so many amenities. Walking distance to malls and shops. Pedestrian crossing to assist with movement. Pool is  amazing; right on the rooftop. Restaurants on the roof top as well as on the ground floor. Room service available. Rooms are large and very clean. Very helpful staff. Large array of food  selection for breakfast. Very large space to accommodate people for breakfast. The entire hotel is always bustling with activities. When you first get in there; you wonder; why so many people? This place is so crowded! But then once you settle in; it's a nice place to be.   The Hotel building itself is a masterpiece; quite impressive but then I later discovered that most Singaporean buildings are all amazing skyscrapers. It seems what they lack in terms of land…,5
"Almost rooftop cocktails. Sat in cocktail bar, one floor above observation deck. Worth every penny ( dollar!). For the same cost as a visit to the observation deck and sky walk you can sit and relax with a cocktail and meet fellow travellers. We sat with some lovely ladies from Hamburg who were stating a Mid East cruise from Singapore. Had a wonder around the hotel - people watching at it's best!",4
"The only reason I actually enjoyed my stay at the MBS was because I was upgraded from their standard room to an Orchid Suite, which included a living room, 2 balconies and a view on both sides of the hotel. Other than that, the hotel felt much more like a resort and not like a luxury hotel, which one would expect considering their prices.  Most people are going to go to the MBS for the pool, and I will tell you now, it is really NOT THAT WORTH IT. The pool is always, and I mean always (from the 6 AM opening to 11 PM closing) completely packed with people and their expensive cameras. It is nearly impossible to get a lounge chair anywhere in the pool area and you will have little to no space to do anything but perhaps sit along the wall of the pool and look at the city, which is…",3
"Stayed here with my mum and sister for one night. We arrived around 12noon and checked in early, the receptionist upgraded our room as she had said because we were only staying one night, we could make the most of our time there and allow us an early (and late) check in/out. That was very nice. Our room had one king bed, and a sofa bed for the third person. I found that a bit odd that a hotel such as this one weren't able to provide us with at least a proper single bed, for the third adult. Nevertheless, we werent going to waste any time and went dtraight to the pool. Amazing pool, best pool ever. Cocktails at the bar were delicious, and having an 'adults only' section of the pool was ingenious. I was slightly humoured when the lifeguard would kick any children out of that…",5
Amazing amazing amazing! This place is definitely getting my 5 star rating. To swim in the infinity pool was on my bucket list and decided to stay for 2 nights as well with a friend in a twin room. The pool was freezing haha (doh!) but the views and atmosphere are amazing. The beds are super comfy with luxury linen and pillows we had the the best night sleep.  Highly highly recommend and will definitely stay again if I get the chance.,5
"This is one of the greatest experience I've ever done! Our Culb-Room was at level 40 with a overwhelming view to the city! Fantastic! The room itself was very big and clean. Everything was there. The club upgrade includes coffee and beverages (snacks) at the club restaurant at level 55. Again, a great view either to the City or Ocean. The staff was very friendly and obliging. Big choice of tasty dishes.   If you miss the infinity pool at level 57, you missed something in your life!",5
"The highlight of this hotel is definitely the infinity pool - simply gorgeous views, even for a Singaporean like me. Needless to say, a lot of my time during my 3D2N staycation was spent inside the pool!  Prior to my stay, I was told that the pool is usually too crowded to swim, but it wasn't too bad during my visit. Of the three sections, one is for adults only and the lifeguards do pay attention to any children who get into this section and would beckon them to the other sections. I was able to swim some laps without disturbance. Over at the two Jacuzzis though, although one is for adults only, there were no lifeguards to enforce this and we often found the jacuzzis packed with children who shouldn't be there but are shrieking and yelling and affecting the other guests'…",5
its a must visit place...!!!...its like newyork. amazing view of skyline of singapore . fabulous marina bay sands building,5
"The pool in the roof with views over Singapore skyline is breathtaking. I recommend it go there either at last or first hour to avoid overcrowding. The room, even if it´s well equipped, is nothing astounding. Except in the case that you usually move in this range of prices for hotels, I would say that a single night is enough to experience what the hotel has to offer to you…",4
"I travel to Singapore a lot, and prefer to have a room in a hotel with a harbour view, and of the Marina Bay sands; a spectacular structure.  However, a visit to MBS allows you to enjoy the infinity pool, etc. This is worth a visit. At night, the rooftop bar Ce La Vi (formerly Ku de Ta)  allows a night time view with a drink.  The check-in was swift, the room was ready when we arrived (check-in time is usually 3 pm) and while check-out is at 11 am, we were given 1 pm.  We had a premium city view room which was large, well equipped, and allows for a nice view of the Marina Bay area.",5
"Visited the hotel with a lot of anticipation and excitement, because of everything I heard and read about it...but after leaving the hotel I must admit that the hotel wasn't worth a visit!   When we arrived, I felt like arriving on Changi Airport...nobody opened the door and didn't help us with our luggage until we called them...no sign of friendliness and politeness...check-in was like standing in the queue at the airport and the check-in process was fast, so that the next one come to check-in...no sign of a warm welcome...  Our city view room was huge and the view to the city was amazing! Such as the infinity pool which was fabulous! But those were the only positive aspects of the hotel...  The breakfast in the morning was directly next to the reception, so you couldn't eat in…",2
"Stay in the hotel with my parents in May 2015. Booked a room with city-view. They thoroughly enjoy the stay here. Especially the buffet breakfast, the city view from the room and and the infinite pool . They are impressed by lobby and the shopping mall as well.",5
"Stayed in a Grand Club Room which was amazingly fitted out, spacious and the views from both the balcony and the bathroom were breathtaking. The infinity pool was as spectacular as photos I had seen, and the food at The Club was delicious. Check-in was professionally and efficiently handled despite the crowds in the foyer. Excellent location to shops and sights. This stay cost more than our usual budget for accommodation but it was the last leg of a 5 week trip to France, and it was a decadent way to finish off the holiday. I felt very spoilt and it is a stay I will never fortget.",5
"The room is over priced, we were told we would get a bathtub but when we arrived we had no bathtub in the bathroom, we called to change room but hotel was full. Amazing infinity pool and city view but i think that is all you pay for. I have stayed in nicer rooms before for a much cheaper price. Was an amazing experience but wouldn't pay to stay again. Excellent wifi and bed..good location. very clean and tidy and convenient.",4
"On the way back from Maldives, we stopped in Singapore for the two days.  Pro: 1. Rooftop Pool for hotel guests only 2. Good location (subway was located right next to the hotel)  Con: 1. Expensive 2. Buffet (it's was not all you can eat style. Appetizer and desserts were unlimited. But  You only could select 2 main dishes) 3. Too crowded hotel",4
"Stayed for a weekend but I had the time to enjoy all the facilities the hotel can provide. The room was fantastic with views over the bay. The service was OK but nothing to remark, I expected more. Conveniently located next to malls , restaurants and well communicated with transport. If you like keep yourself on fit, do not hesitate visiting the gym with its first class equipment. But the cherry on the top is without any doubt, the infinite swimming pool with stunning views on the rooftop. It really made my stay worthy",5
"Was there for a night stay to watch the national day fireworks. Very fast check-in and out despite the crowd. Room was roomy with a stunning view facing the Marina float. Bathroom was huge, however there was no lock in both the toilet and shower room. Not a problem for us though. Great shopping just opposite the hotel. Overall, great stay! ",5
"We stayed for 3 nights at this hotel and were very impressed with everything. Given the size and number of people it can accommodate the check in was very swift with the staff being welcoming and friendly. Our bags were brought to our room.  We were in a standard room in the third tower. The room was spacious, clean, very comfortable and had all the amenities expected. We were in a twin room so it had two separate beds. These were slightly bigger than a single but smaller than a double. In the bathroom there was only a shower.  The pool area does get busy which is expected but there is still space and we always managed to find a sun lounger. There is an adults only section too. The view is great. There are also two jacuzzis which are lovely, so hot. One is adults only.  There…",5
"My visit to Marina Bay Sands has to be one of the most iconic experiences ever. The property doesn't need any introduction with its world class facilities. Guests who arrive early, are greeted with an access to the Gym/Shower/Pool area. You can get fresh out there, sit by the pool and enjoy the restaurant or even take a dip in the pool. The infinity pool has its own charm during either side of the morning or evening.   MBS is centrally connected to SMRT and you can actually get down to all the nearby places using that.  ",5
"Spectacular Hotel, stayed at the presidential suite and the video was amazing. This hotel left nothing out and if you like to gamble, the casino is first class.  If your scheduling ahead, be sure to book Ramseys restaurant. I was sad not to get in but Hide Yamamotos made up for it in spades.   The hotel's roof with its infinity pool overlooking downtown Singapore, what can I say other than it was the best rooftop I've been to, wow.  Location, shopping, restaurants, transportation all in one place, outstanding stay",5
After paying over the odds and expecting a good experience our check-in started with staff being confused on what tower we were staying in.  After 30mins of deliberating they finally decided on Tower 3 however once we were in the room we had to call the cleaners up to wipe down the sides (juice marks) and spruce up the bathroom from the previous guest.  We only had a one night stay and a short period in the hotel but our bubble was burst from the check in.  The views were great but expected more for the money,2
"Although massive hotels like Marina Bay Sands aren't my favorite, I had this one on my bucketlist ever since it opened a couple of years ago. Sure, the price for two nights of almost a $1000 SPD wasn't something my wallet agreed upon, but the rooftop pool, great gym and ditto room made it all worth while. Also, although check-in time was from 3.00pm onwards, our room was already available at 11.15am, which saved us from wandering the streets of Singapore as hobos for a few hours. Great Service!  Again, if you're not in to massive, busy, large-scale hotels Marina Bay Sands might not be something for you. But if you want a short, once in a lifetime experience, it's well worth the money!",4
"An iconic hotel, made popular by social media and good photographers for its architectural design and the rooftop pool. The service is average, whereby the outlets are overly pricey comparable to other 5* properties in this category. Certainly good for one night stay for the experience only. The quality of the breakfast on the rooftop restaurant is amazing, whereby the dinner in the same place is not recommendable.",3
"My travelling companions and I loved this spot. The Marina Bay Hotel is out of this world. The swimming pool on the roof was crowded, but we made the best of it. We had lunch in the adjoining restaurant, which was Devine. All in all, I would highly reccomend staying there, or just going to the restaurant for lunch or supper.",5
The facilities are endless and rooms are very nice.  The staff still manage to give a personal service despite the size of the hotel and complex.  Any issues we had were resolved positively and on the whole it was a good experience.,4
"i stayed here a few years ago, so I am sure that things have changed since then, but I will give you my opinion on it.  I think first of all it is iconic to Singapore, so I felt we had to stay at least one time while we lived in there.  My wife was pregnant when we arrived and our room did not have a bathtub which she wanted.  The front desk was nice enough to upgrade us to a suite room at no charge which had a tub in it.  Going to the swimming pool on the roof felt like being a fish in an aquarium.  They let tourists up there, so it was hard to relax with tons of people always coming in huge groups taking tons of pics.  I am not sure if this is the case now, but it was when we went.  The other bad thing about it is that since the hotel stays at such a high occupancy rate, the…",3
"This is easily one of my favourite hotels of all time! From the moment we entered MBS we were treated very, very well. We stayed in the cheapest room possible and it was amazing. The room was very modern and BIG, I really liked our bathroom which also had all the cosmetic supplies you could need. We had a straight view over the Gardens by the Bay and watching the show from high above (57th floor) was pretty amazing.  We didn't have breakfast here, but the food and drinks by the pool were great! We did have dinner at the Ce La Vie on the rooftop, food was good but pricey. It was also a bit disappointing that every customer had to spend at least  80 SGD on foods and drinks to be allowed to eat there. So I would recommend you to go downtown for dinner. As a backpacker, I must also…",5
"First, the hotel must be inundated with gate-crashers because the staff seem to only be there only to keep people out.  Anywhere you go, you will be encountered by unfriendly staff demanding to see a room key.  Each person must hold a room card key too, even children!  Don't bring enough room cards and you'll be sent back to your room to look for the key.  Go to the pool -- show a card.  Gym -- where's your card (I was asked three times!).  But when you need a snack or a drink, the staff are invisible.    Secondly, the pool is the only thing about the hotel that makes it worth going.  If you have the right amount of room cards and can get past their staff, then you can get up there and appreciate the pool, for all of five minutes.  Once the novelty wears off, you then have to…",1
"After doing our research, we had very high expectations for this hotel as the last stop in our honeymoon! Upon arrival, they did upgrade us to a larger room with city views which were just magnificent. I would recommend staying here for one reason, the infinity pool on the roof is an experience like no other. However expect no privacy whatsoever. It is packed. Even on weekdays, there were people everywhere. Chairs with some shade are very few, and if you are as pale as myself, you will burn very quickly under the hot Singapore sun!!!! It is a great location to visit the gardens by the bay, and the attached shopping centre was also a great place to shop. The light show was also amazing, a must see!",4
"We decided to stay here one night at the end of a cruise before returning to Europe.  We really wanted to experience the pool at the top.  The hotel is huge and is confusing and a bit of a circus in the lobby with different check in and check out locations depending on the room type, etc. We asked for an early check in and were not able to do so.  Nonetheless, it was after 3 PM before our check in was available.  We asked for and offered to pay for a late check out and were only granted one extra hour.  The hotel was booked solid, and it is very much like a large convention hotel in terms of the traffic of people.  It does not feel like a resort. The pool at the top is heavily guarded and they check keys and only allow one person per key.  Which is a good thing since many…",4
"If you ever go to Singapore, this is the place to go. Not because it is the best hotel I've ever been to, but because of the view and the gorgeous infinity pool. When the doors of the elevator open on the 57th floor, you just won't believe your eyes.   The downside is the size of the hotel: it is huge. And I mean really huge. If you like peace and quiet, this is not your ideal place. The whole complex is always full of people, and the hall looks like a giant mall. Breakfast was OK, but nothing special compared to other luxury hotels, apart from having to queue to get a seat.   Also, the subway is really close so you can get to anywhere real quick. ",5
"I've been staying at this hotel for my business trip and I choose it as it is the landmark of Singapore. As a matter of fact you can only use the infinity pool if you are a guest. Obviously the view is amazing, the pool is wonderful, a little too cold and you can't really swim as there are lots of people taking pictures. The room was big and comfortable, but there was nothing special about it. Conveniently localised between the garden and the mall, everything is beautiful and close by, but awfully overpriced. And I mean the hotel, the restaurants, the clubs, the mall...but I guess it is just Singapore. It will be a one time experience in my life, next time I return I'll choose another hotel for sure.",4
"My second visit to the MBS hotel. I must say that it is much better maintained than those hotels in RWS . Which was absolutely run down when I went for a second visit about two years after their opening. MBS rooms are still pretty new and nice. The mall is extremely big . And there are of course a lot of attractions nearby. The stay is good, but it is expensive. From hotel to food to parking to even bottled water. I guess that is expected , and for me it's a once in a while visit. So I would say that is fine. But expensive still.",4
"beautiful view over the city from the infinity pool. Good and friendly staff and no children are off-limits from other side of the pool, which is nice when u only wnat to relax and enjoy yourself. Can only say the view and service everywhere is great.",5
"This is the epitome of hotels!  As you walk into the main lobby at Tower 1 (a total of 3 towers), you are greeted by a huge, bright and airy atrium.  There are dance and orchestral performances held at the atrium during the day.  Also in the atrium is a lounge and their buffet restaurant, The Rise.  There are 2 check-in areas at this hotel.  One located at Tower 1 and the other at Tower 3.  Elevators in Tower 1 and Tower 3 will conveniently take you up to the Skypark on the 57th floor.  If you lived at Tower 2, you'll have to change to a different set of elevators in order to get there.  One of the drawbacks we've seen is that the floors of the elevators that serve the Skypark are usually wet and, sometimes, with black marks because of swimmers that take the elevators back to…",4
Nice view of the Singapore Central Business District area specially at their infinity pool but too cold for me. Try a dip @night specially on Saturday you can see some fountains and light show... the rooms are ok. Everything ia controlled on your tv and you can checkout without going to the lobby... ,3
"On arrival to the hotel we stood in the queue to check-in. A man came up to us and informed us that we could check-in in the other queue as we were staying in a 'Club' room. When we got to the Club & Suites queue the woman behind the desk literally RAN around the desk to us. To which she proceeded in saying ""Can I help you?"", my Fiancé replied ""Yes, we would like to check in"" to which she said ""I'm sorry this is only Club and Suite room check in's."" We were absolutely flabbergasted! How dreadful of her to assume that we could not afford a Club room.  This hotel booking and the whole day was a surprise to myself as my boyfriend had just literally proposed to me not an hour before. If we weren't on such a high we probably would have confronted her there and then.  When we told her…",3
"I was on a raymond business conference from 2nd to 5th aug,the pool is worth every penny,though food(indian) and service is average. Tip - must go to the pool at night open till 11 pm also the jacuzzi is awesome.",4
This hotel is top end of luxury. Definitely has the Wow factor. If you stay you must visit the infinity pool at the top of the hotel shaped like a curved ship. Views don't come any better than this both day and night.  It's location is perfect close to the Palisades and the wheel and the artificial gardens. ,5
"It was definitively the hotel with the best view I ever stay. Of course that the way you enjoy the view is very personal, you can enjoy viewing mountains, sea or the man creation. In this particular case, being on the pool at the top of the 57th floor and see the whole city ""down"" when you are on the swimming pool was just great. The service is very good and the rooms confortable.",5
"Wonderful place to stay,nice view....everything you want for shopping is there,so ya just jump in the shopping mall to spend your money,hahahaha....moment of joy that will never be forget how we spend our time together no matter in or out of Singapore....",5
"Rooms, service, ambience, location are all absolutely top drawer.  You won't be disappointed.  Make sure you eat meals on the top floors both dinner and breakfast.  It will be a little expensive, but quality and variety is great.",5
"If this hotel didnt have the pool it would be worthless. The Lobby is not welcoming, the staff are friendly but have so many people to cater for i felt our stay was somewhat unwelcoming.   The rooms are nice we overlooked the gardens, which you can see the light show from. Bit disappointed that our room didnt have a bath tub.     ",4
"Checked in from star cruise for one night on 29th may 2015 as a grand finale to our tour and was left wondering why we even bothered to go on the noisy and crowded cruise  Check in was super fast and we were allotted a suite on the 46th floor (I think 4664) on the second tower with views of the singapore skyline singapore river and merlion from the sitting room and bedroom windows and the harbour and conservatories of marina bay gardens from the floor to ceiling panoramic windows in the bathroom.  The room was awesome and even the 1900 sq. ft suite we stayed at the Venetian Macau paled in comparison. The furniture, drapings, the bed, the bathroom ..... everything was just WOW. I guess that sums up the room.  We had free access to the club floor and were pleasantly surprised to…",5
"Ok, so I am more of a small-boutique-unique-type-of-a-hotel-person, but of course I dreamed to come to this hotel and make a selfie at the pool:) The water was freezing and there are always millions of people taking pictures. I stayed for two nights and I think I had enough to experience such an enormous hotel. Seriously, when you enter into the first tower it feels that there can be planes flying inside. I really enjoyed my gigantic bathroom and my super king size bed, but I wouldn't call this hotel super cozy. It is definitely nice to experience such a place, but next time I am in Singapore I am staying at a smaller place. Also I think the price is WAY overpriced.",4
"This is quite an experience. The staff are exceptional - but then again that's just the people of Singapore - and the rooms are gorgeous. I was on the 48th floor looking over the Gardens on the Bay and it was a sensational view. The bar on the roof is a great spot for a drink but the pool, although quite amazing, was very busy.  I was here for a conference. If I was travelling for work normally I wouldn't stay here as it is very busy and loud - lots of small children and families. If you are on holiday and want something different then you'll enjoy the experience.",4
"room condition I stayed club room, so it was enough spacious. The bathroom has 2 sinks. If you will accomodate 2 people, you can bathroom easily. Also it has bathtub. Its shower room is situated separately to toilet room.  facilities This hotel is famous for the infinite fool on the top floor. Although you spend time for swimming all  the time, it is not  waste of time.  Also the staff are very nice.  If I go to Singapore again, I will choose this hotel without hesitation.",5
"This hotel is absolutely amazing. When we checked in, the staff were incredibly helpful and evened realised I would be celebrating my birthday during our stay. The gentleman who checked us in organised a fantastic room and cake!!!!! The hotel staff were all so lovely and helpful with helping us organise things such as a trip to the chocolate lounge (which was a fantastic experience in itself). The pool was beautiful and we enjoyed the many cocktails that were served to us with a smile. Breakfast both mornings was fantastic. We were so sad to leave we actually tried to cancel our other accommodation in Singapore so we could stay (unfortunately as it was the week of the SG50, they were fully booked) we will definitely be coming back to stay at MBS",5
"Huge hotel, fast and prompt check in, helpful front desk staff, nice food, nice room, easy access, child friendly and famous pool...My daughter really2 love this hotel and keep me and my wife promise to stay here again on our next trip to S'pore...",5
"My son and I visited in July 2015 and stayed 3 nights at this wonderful hotel.  We booked a Grand Club Room.  The room itself was spacious (the photo's on the hotel website do not do it justice)  It had a king bed and a sofa bed and we still had plenty of room.  The view from the room was spectacular overlooking the river and city.  We had club privilege's which I would highly recommend.  Not only does the Club Lounge supply breakfast, afternoon tea and cocktails and canapes but the staff who work there are excellent.  I would highly recommend staying at this hotel!",5
"Whilst the views are impressive the level of service is absolutely not. As a pregnant person they had very little choice for non alcoholic drinks having run out of most and not having a mocktail list,I ended up paying $8 for a soda which is DISGUSTING!",1
"Lovely property which I just had to stay at before we departed for our cruise. Granted it is a little on the expensive side but on par to what you would probably pay for a stay at Crown Casino in Melbourne. All the amenities you could wish for, each staff member more than happy to help and the view from the top is fantastic. We arrived late afternoon and by the time we made it to the hotel, checked in, changed and went to the top it was dark. As soon as I entered the pool and made my way to the edge a series of fireworks were let off - welcome to Singapore! Can't say much more than it is worth it to stay for at least one night",5
"This must be currently THE most exciting hotel/bulding in the world. Jointly with the park etc a truly amazing experince. The view is breathtaking... It has all the things a good 5 star hotel has and we experinced VERY good service. Expensive stay... but all arround good. However, maybe victim to its own success, the crowds are a pain... pool area is great but only just after noon (check out crowed is gonde) otherwise it is unbaearably crowded, same with restaurants, lobby etc... They do many things right... but for a TRUE luxury experience there are simply to many people (or I guess you have to get the Presidential Suite...)",4
"There are only a few hotels in the world that command the attention of a destination traveler.  The Marina Bay Sands has the perfect location and also the most amazing view of any swimming pool in the world.  If you're ever in Singapore, you shouldn't stay anywhere else.",5
We had a great time at MBS. The breakfast was great and the pool area is awesome. We received a room upgrade which was unexpected with the price we paid. The staff were friendly and service was good to.,5
We stayed here for two nights on our way through the Maldives and were surprised at just how big the hotel was.  Our room was lovely and very spacious - it overlooked the bay and was wonderfuly to sit by the window and watch the light shows at night.  We especially loved going to the pool level and having breakfast and afternoon canapes and drinks. Overall we had a great stay. We wouldnt stay here again only because its pretty pricy and we just treated ourselves that once for our Honeymoon. BUt would recommend to anyone wanting experience a short stay in Singapore.,4
"Let's face it: you can never go wrong with this hotel. Stunning views from both sides of the hotel - so even if the room is not facing the bay and city, the garden view is just as worth it.   Super comfortable rooms, friendly staff, from cleaners, through concierges, to receptionists.... Shopping centre and casino included. The location quality is out of question. So is the Infinity pool. Wow!",5
"This is great iconic hotel. It is worth going just for the photos alone.  It delivers everything you'd expect. We had great rooms, great views and the service throughout our stay was impeccable. The only downside for me was the location of the breakfast. Being in the main lobby it felt a bit like having breakfast in an airport, with large numbers of people milling around just to walk through hotel or visit the shopping mall. It lacked any privacy or intimacy. There is a dining area up on the top floor which serves breakfast. We were invited there on one of our days as the queue for breakfast in the main lobby was really long. This was much more in keeping with a 5 star hotel. Not sure what the criteria is to have breakfast there but it's worth asking.",5
We had a lovely stay at the Marina Bay Sands. We had a deluxe room with city view on the 40th floor which was amazing. The pool was very crowded but still amazing. The staff was very friendly as well ! It was a great stay !,5
"This is our second stay here and the first time it was far more professionally arranged and managed, better service and staff. Now it appears the management team has changed as the services were poor, and our rooms had flaws and we also found the best of the hotel, which was the pool, to be rather 'unclean'.",3
"It’s a five star hotel, and the architecture is something out of a futuristic movie. There is an infinity pool on the top of it (57 floors up) and the views are amazing! Everything in my room is brand new, and the power outlets are built to accept plugs from multiple countries (why doesn’t every hotel do this)? I walk over to this control panel on the wall and immediately press all the buttons…the shades go up, the lights dim, the light outside of my room switches to do not disturb, and the tv comes on. (maybe a bit dramatic, but there were buttons that did things and this made me happy) The bed is super comfortable, the bathroom is huge, I love this place!  There is a mall and a casino in the place, and an pretty awesome botanical garden to take a walk through. It is a bit…",5
"Such a fantastic property, great views either side of all towers, we had a suite to share and it was amazing! Breakfast was great and afternoon drinks were fantastic with that view. Staff were efficient and polite in check in. Definitely recommend travelers to stay at least once during their visit to Singapore",5
Fun and exciting area. Be sure to go to the top of the Marina Bay Sands hotel (the one that looks like a cruise ship in the sky) and have a drink at the infinity pool!  Easy to walk to various areas. Skyline is beautiful,5
Excellent hotel with great views of the Bay Area. The rooftop pool and deck is an great experience. The casino and the shopping centre gives a great opportunity to spend time. Absolutely thrilled with the experience although this was a business trip!,5
"This is a 5-star hotel, and you can really feel the high quality of the hotel and its amenities and the level of excellent service the moment you enter through the doors. We arrived at 07am and they managed to give us a room immediately, even though the regular check-in time is at 3pm, AND this was during high season. We stayed in a room with city view, and I recommend to pay the extra cost of having that. One thing that surprised me was the high number of families with small children at the hotel.   Overall, excellent service and a very beautiful hotel, give you the luxury feeling for your vacation or business trip.",5
"I stayed in the 44th floor. An amazing view into the sea. The room and toilet were extremely neat and clean. Good free WiFi connection too. The infinity swimming pool was smaller in width than my expectation. It was filled with people taking pics and not with many serious swimmers. However, it was an enjoyable experience.",5
"Actually, our visit startet quite well with a small upgrade from the 5th to the 14th floor. The room was nothing special but clean. We had a view to the gardens in tower 1. At the beginnning we were supposed to stay in tower 3 which confused them apparently in a very negative way. We were waiting for about 1h40 in order to get our luggage. Even three phone calls couldn't help. Finally, the bellboy came with our luggage. They had put it three rooms away and they thought we were not in the room...this is simply unacceptable for a 5* hotel. For such a bad situation, I would have expected at least a drink for free, but the only thing we heard was ""we are deeply sorry Ma'am. Maybe it was because we were only backpackers and didn't have Gucci or LV bags...We booked this one night as a…",2
This was my second time to MBS as I wanted my partner to experience the sheer amazement of the sky park and infinity pool. For some reason now the only way to get in here is to stay at the hotel and obviously this is now reflected in the price! We paid the same amount for a base level room this time as I paid for executive level last time ... The complex itself is amazing with the shopping mall featuring the indoor canal and water feature every brand shop you could imagine to indulge yourself and the food court is huge. There is the casino as well but if you like serenity this is not the place it is constant chaos with so many people checking in and out Customer service is a little short on plus everything you purchase is over priced. Worth a look but def not the best Singapore…,2
"This hotel has an amazing wiew, we got the city side and it was beautiful at night. On the other side you can see the botanical gardens. The rooms were nice but the hotel is very crowded, we saw pictures on the roof top pool before traveling and it looked nice, but when we got there it was extremly crowded, even early in the morning. We went for a short swim and figured that we would have lunch on the restaurant at the top, but you had to dress up so we did not bother. There is a huge shopping centre at the bottom if you would like to go there, also a lot of restaurants.",4
"Stayed here with my family over the National Day Parade Preview to catch the fireworks. Unlike my past four staycations at MBS, I chose the city view this time round in order to catch a bird's eye level of the Golden Jubilee fireworks. The view was breathtakingly spectacular.  What sets MBS from most other hotels where I had stayed in Singapore is its impeccable service. From smiling Miki at the check-in counter, the affable and helpful staff at the Club Lounge (Miles and Mirdy) to the prompt service by Vance at check-out, every one along the way treated me and my family like VIPs.  A great way to spend the weekend, and definitely coming back again!",5
