"Marina Sands is a relatively new property by the Bay in Singapore. It is an all-in one stop destination with a huge shopping mall, boutiques, casino and restaurants. The property is a destination itself.   Amenities are top notch, the infinity pool on the roof deck is a popular tourist spot overlooking the city skyline. The fitness center is the best I have seen in a hotel property, free weights, complete set of machines and adequate treadmills. The only problem is it closes before midnight, management should make it 24 hours like other hotel gyms. Numerous restaurants in the mall to choose from including signature ones.   Casino is average, typical Las-vegas style but proper identification required upon entry. Check in can be quite a problem due to long queues so stay at club…",4,4/11/2023
Great view and friendly staff and nice local food I try it at Marina bay restaurant. very fun I enjoy it.,4,4/12/2023
"From the moment the massive glass lobby doors are opened for you you feel pampered. Staff with genuine smiles are happy to help you at all times. We had a deluxe room (45th floor, tower 1, overlooking the beautiful 'Gardens by the Bay'). King size bed. Fancy bathroom. Facilities were fantastic. The rooftop swimming pool is the bollocks. Just breathtaking. Cost a bit. Only stayed one night, but what the heck; you only live once.  Enjoy it..... You won't regret it. Only stayed one night. Cost a bit, but what the hell. As they say you only live once",5,4/13/2023
"MBS is a gorgeous, modern hotel with some amazing amenities and a well-deserved reputation in Singapore.  The pool and recreation area on the Skydeck are understandably lauded and admired - try the Chocolate Bar (now with Cheese & Wine!) for an amazing late night, sweet experience.  I also love the Marina Bay location - the Shoppes at Marina Bay Sands have everything you could want and some great restaurants including (two!) TWGs and an Osteria Mozza. My only concern with MBS is how busy and overwhelmingly huge it is.   Checking in and Checking out are reminiscent of Changi Airport with people milling everywhere. Consequently a little of the hospitality is missing. If you can get a private Check in/Check out on the Executive floors then go for it!",5,4/14/2023
"This five star hotel offers views and a 200 meter infinity pool on top of the 57th floor overlooking the skyline of Singapore which is unlike anything else in the world. The hotel service and offerings are impeccable as is its location adjacent to the Shoppes, a high-end beautifully designed shopping mall which is part of the same complex. While expensive it provides better value than comparable hotels in New York, London and Paris and should be experienced even if only for one night.",5,4/15/2023
"I stayed here during a Managers Conference with Michael Hill Jewellers and it was absolutely amazing! The food was delicious, the beds were soft and the view from my hotel room balcony was breathtaking! The infinity pool was also a record setter for me of the most time I've ever spent in water... but how could you not!?",5,4/16/2023
"The MBS is stunning - that's undeniable. There is nothing quite like sitting in that Infinity pool overlooking the beautiful lights and skyline of the city. It's sensational. And the rooms are lovely and big, very clean and the bed is quite comfy however overall I would say the MBS lacks that personal level touch that you'd find at a smaller hotel - and that's probably why... the hotel is massive and with a lot going on besides just hotel accommodation. Its fantastic that's it's on top of the shopping mall where you can grabs food as well as some new clothes but most of the shops are the very expensive designer brand kinds. Location is great as well - located on top of the MRT so no probs getting anywhere. Overall a great hotel and highly recommended however if you like more of…",3,4/17/2023
"The infinity pool is amazing!!! Don't miss it if you're planning to visit Singapore. The pictures can't explain the feeling when you swim in the pool and the entire city is in front of you... The room is very clean and well-equipped, take a city view room if you can - it's really worth it. The service is great and the staff is kind. The only disadvantage is that breakfast is not included in the price, and there are limited options for breakfast inside the 3 towers. ",5,4/18/2023
Just one special night spent at this hotel.  Building design breathtaking.  Skypark superb.  Amazing views across Singapore.  Staff were very professional.  Worth every penny to stay there just once in a lifetime.  Impressed by the double helix bridge with the detail of lights in the walkway through matching the base pairings of DNA.,5,4/19/2023
"Great hotel, but hotel has an atrocious practice of letting you book one room, and then forcing you to upgrade upon arrival, because the room you booked is either in the worst possible location (2 floor out of 47( and if you want a different better location, you must wait, because they do not know what else is available.   I refuse to believe that with checkout time at noon, MBS does not know what rooms are available at 2PM. This is a predatory practice to force you to pay additional fees on check-in and this happened to me three times in a row. Simply inexcusable and I am hoping someone is going to do something about this.         ",3,4/20/2023
"We had a wonderful suite on the 42nd floor, with spectacular views from the ensuite over the water & ships waiting to dock & over the bay from the bedroom & lounge room areas The comfort & decor of the suite was exceptional. The staff & service is exceptional too. The pool & restaurant areas on the roof deck are beautiful & extraordinary at night, with Singapore illuminated all around you. We will be back to Marina Bay Sands very soon.....",5,4/21/2023
"Great hotel in a nice location. Although a newer and comfortable hotel, It is quite expensive so be prepared for that when checking costs of surrounding accommodations. Staff was attentive and helpful.       ",4,4/22/2023
"The staff were very professional and polite, I would say without hesitation this is the best hotel in the world. The setting, design and ideas are beyond imagination.  Satisfied my needs and much more than I could have ever wanted, a well done to your entire team from foundation up.              ",5,4/23/2023
"Stayed at the Marina Bay Sands for the 2014 Singapore F1 Grand Prix. Fantastic location, walked to the circuit. Stunning rooms and hotel facilities. The roof top pool is simply amazing & JLo walked thru the bar whilst having a beer!       ",5,4/24/2023
"My wife and I have stayed at MBS for the last 2 years in a row for the F1.  First year check in was slow, suite was nice but balcony doors wouldn't close properly but above all else we had three breakfast's at MBS and they were all bad.  Food was cold, bland and just unpleasant.  If it wasn't for the bar at Ku De Ta and the pool on the 57th floor we wouldn't have rebooked for this year.  As MBS is in a great position to get to the track we thought we would give it a second chance.  Once again the customer service was poor.  Staff seem unwilling to help and overrun.  They lack the ability to fulfil the basic services such as ordering a drink at the pool or even coding door keys correctly. For a five star hotel it needs to get the basic's right on customer service.  The pool will…",2,4/25/2023
"We stayed at Marina Bay Sands for 3 nights mainly for the infinity pool! It did not disappoint. The pool is huge, the water temperature perfect. The only negative is that there is not enough sun-loungers for the amount of guests that stay, also people leave dirty towels on sun-loungers so you are unsure whether the lounger is free or taken. There are photographers in the pool, which is a nice touch but make sure you haggle when it comes to getting the photos and cd, we did and got it down by more than half!!  The room was a nice size. The room was very clean and we had a view of 'Gardens by the Bay' and some of the F1 racecourse which was awesome. We did not use in-room dining as we found the prices somewhat dear.  Due to the nature of the hotel, the lobby is very very busy…",4,4/26/2023
"We booked a suite for our family holiday in Marina Bay Sands during the month of September just after F1.  When we reached the hotel for check in,  we were greeted by Narae.  She was very polite and accommodating despite our large group.  She was patient and pleasant, in no way rushing to get her job done.  We appreciate her service and attitude and it is one of the best we have encountered so far.   When we entered our rooms,  we were blown away by the unblock view of Garden by the Bays and the sea.  The size and quality of the rooms were top notch.  We were very impressed with our time spent here.   Well done Narae and Mbs.  Thank you for such a memorable holiday.",5,4/27/2023
"What can I say about the Marina Bay Sands that have not been said?   - The pool is as amazing as they say - Sky on 57 has good breakfast selections - The Club lounge was underwhelming and mediocre at best - The Sands Suite was big, but not worth the extra upgrade - Get a room with the city view - Worth it to stay once.    All in all, I loved Singapore!  I am glad that we splurged and stayed at the Marina Bay Sands on our first visit.  I'm very happy we experienced an amazing city view, stayed in the spacious Sands Suite, got access to the club lounge, ate breakfast that was included at the Sky on 57 restaurant, and relaxed at the infinity pool.    If I were to come back, I would look across the bay for more lush accommodations.  But this hotel is worth it for the pool access…",5,4/28/2023
"You have to go to the Sands hotel and visit the viewing platform on top of the hotel, 58 stories high. The view over Singapore is the best",5,4/29/2023
"We stayed here like most people probably do because it is iconic and the infinity pool is world famous.  The hotel is huge, bigger even than some of the big Vegas hotels.. almost like a self contained city.  We had a city view room which was huge, well appointed, luxurious in a modern styled sort of way and  had magnificent city views from its wall of floor to ceiling windows.  The infinity  pool (open only to guests) is as spectacular as the photos suggest and wasn't too crowded during our visit.  We didn't experience any check in or check out delays that some reviewers reported and were allowed to check in a few hours early.  We didn't eat at the hotel so can't comment on the food.  At the price we paid it wasn't hugely more expensive than comparable city hotels so in our…",5,4/30/2023
The best thing of this hotel is the infinity edge pool mmm enjoyed lot. Always i wanted to experience that and it was like a dream to me. Food is delicious and the service was  stellar. wanna go again to experience the beauty,4,5/1/2023
My room smelled of damp and had water trickling sounds from air conditioner for my entire stay. This made it very difficult to sleep and as so it was not a very relaxing stay. The interior does not fit the rating and the outside look of Marina Bay Sands.              ,2,5/2/2023
"The main atraction of this hotel is the amazing swiming pool, one of the best I have ever seen. Beside this, there is a lack of follow up of the guest requets, its almost imposible to speak with somebody to arrange something prior your arrival, and if you request something special for your stay, even that you send thi request by email to the proper channel-employee on charge, in my case was never taken care.",2,5/3/2023
"Visited MBS over the weekend because of F1. Room is spacious and view was fantastic on the 30th floor. Had a room facing the Gardens by the Bay. The interior decor of the rooms was nothing to shout about. There are many hotels downtown that has much better interior decor. Hotel was super crowded at the lobby and the infinity pool. The pool with a gorgeous view, was worse than a public pool. It was super congested you can forget about swimming your laps. It is good enough for a soak at most. Hotel is overpriced, not worth splurging. Will not return again.",3,5/4/2023
"Stayed here attending TFWA Conference. Hotel is amazing, very large building which has everything... especially the best swimming pool in the world on the roof. Very comfortable rooms with amazing views no matter what room you are in. Not a bad word to say.. fantastic.",5,5/5/2023
"All people from this hotel treated me like a king. The room was clean and very comfortable. After a day walking through Singapore, I could relax at the pool located at 57th floor! Amazing! And the breakfeast: All tastes of Singapore in a single, warming place!              ",5,5/6/2023
view from swimming pool is fantastic but room condition was nothing special compare to other 5 stars hotel and not worthy as much as i paid. even receptionist gave us disable room without any notice..                             ,3,5/7/2023
"Pretty much loved our stay at Resorts World Equarius compared to this despite its almost twice price. If not for the Infinity Pool, I would not recommend staying at MBS. The room was undoubtedly spacious but nothing else more. The bathroom area was average, nothing exciting.       ",3,5/8/2023
"My wife and I stayed for two nights in a Grand Club Room with City View at the Marina Bay Sands Hotel in Singapore. From the 37th floor at tower 3 we had a perfect view over the city. Swimming in the pool at the roof at 57th floor and getting free drinks, breakfast, and canapés at the Club at the 57th floor was also very nice. Service was excellent throughout our stay, with one exception - I really can't recommend the Sky at 57th restaurant for breakfast. Service was not very friendly and it took ages to get our drinks - I even had to remind them three times to get my coffee. Don't miss the Garden by the Bay and the Supertrees right next to Marina Bay Sands.",5,5/9/2023
The glaringly visible untidy cables of the light rig damages the aesthetics of an otherwise charming ballroom. What a shame.  The same disregard for proper cable management is also wonderfully showcased in both the Grand Theater and Sands Theater. Attention to details is apparently not a virtue in this place.,3,5/10/2023
"Crazy high room prices, you would expect better service.but this place is geared towards gamblers or else men in suits for business. For leisure or holiday it is poor value.  Check in queue was long, rooms were miles away, pedestrian way was crowded, carpets were dirty and only 2 bottled water provided in a country whose perpetual weather is hot and humid. Welcome basket? Turndown service? Non existence. The only thing you get (apart from the 4star room) is a view of the gardens as well as access to the roof top swimming pool. And you need your key card to get into the pool. Painful. There are way better hotels with much friendlier staff who would make the extra effort rather than staff who just do not care. For the price paid it matches those of a 5star but sadly falls short in…",3,5/11/2023
"Whatever,worth every penny you pay it for Nice service,  If you visiting this city,you must stay in this property outstanding view from 56 floor swimming pool Food in Rise - best buffet ever we travel Friendly reception,they allow us to get early check-in",5,5/12/2023
"My boyfriend and I stayed here on floor 25 with a view of gardens by the bay. Although check in is supposed to be at 3pm, we arrived at 9.30, were given immediate access to the pool, and our room was ready by 10.30am despite check out not being until 11! Staff go above and beyond to make sure you are happy. Bed very very comfortable, we slept really well. The mod-cons in the room are fun - electronic curtains etc. were new to us having travelled around South East Asia on a much smaller budget for two months previous to our stay here to end our trip!  The infinity pool is of course breath taking. It never gets less exciting, at day or at night. We ate at the poolside café - service was fast and the burgers and chips were really good. Prices were surprisingly reasonable here.…",5,5/13/2023
"A complete disappointment. I have never had such a bad service for such a high price. Unfortunately, due to the famous infinity pool, the hotel can afford to lack in professionalism.   For our stop on our SEA trip in Singapore, we booked a deluxe room with city view for 1 night. We went to Singapore to visit my brother who resides in Singapore and asked for an extra access card to the sky park. While we received two free extra access cards for the pool on our last visit, we had to pay an exorbitant extra fee of SGD 100++ this time. Discussions led to nowhere. Nevertheless, we eventually paid the fee to get an the extra card.   The next disappointment followed soon. Our flight on the following day was in the evening. When we checked out before midday, we asked to have access to…",2,5/14/2023
"The whole Marina Sands is a destination on its own, the edge pool is to die for, the rooms are nice, we didn't eat at the hotel as it was as dear as poison but it was just a great experience, the shopping centre is also out of control. Definitely  worth a short stay.",4,5/15/2023
Loved our stay here all the staff really went out there way to make our trip perfect.We were only there for one day so really wanted to make the most of it. If toy go watch the sunset from the pool to say it day to night is amazing.can't fault our stay we will visit again.,5,5/16/2023
"The hotel is in great location and serves as the great sign of the city. The overall design and the swimming pool at the top floor is the breath taking scene. However, nothing in particular at the hotel room gave guest impressive memory indeed. The hotel is too much commercial without enough space for public area, for example the pool is too crowded for 2400rooms",3,5/17/2023
"Had an overnight flight coming in at 6am. Hotel Frontdesk was completely understaffed at that time, had to wait for 40minutes to get through the queue only to learn that my prebooked room wasn't available. No real apologies, just business as usual for hotel management. Disappointing ",2,5/18/2023
"Fantastic view on Singapore skyline from both the room and the pool! The pool is amazing! These are definitely the two big advantages of the Marina Bay Sands! Besides, it looks more as a theme park rather than a hotel: Shopping mall, bars, clubs, casino ... You have it all! It was very busy when we stayed there just before the Grand Prix started, so all areas were a bit packed. But that has to do with the hotel, which is meant to be busy. Not for a relaxing stay, but great experience for a weekend in town to experience a crazy architecture and fantastic views.",5,5/19/2023
We spend The last 3 days in singapore with small family ..my husband and my little boy in this spectacular hotel every thing is amazing from the active staff in the respetion for check in to the staff every where around the hotel ..we enjoyed our luxurious room in the 47th floor with breakfast in the club resturent..the shopping in the shopping center is hot like orchards road  The biggest fantastic roofless swimming pool I ever seen is realy wonderful   Just take the bridge to reach the wonder garden which realy wonder world of planet and amazing  architural design as every thing in singapore  You can view the flyer..the Lotus museum ..the floating LV building and enjoy the wonderful laisure show every night   I think this hotel is a must for anyone visiting singapore ,5,5/20/2023
"As another reviewer said: A great pool with a hotel beneath. This pretty much sums up my review too.  The setting is impressive. The pool is stunning. The hotel? Let's just say it needs more to suit my taste.  Yes, the facilities are great. Yes, the rooms are clean, the food on offer is fine although overpriced, all the staff is attentive and professional. But what about the soul? When I stay in a hotel I'd like to feel like home, not part of a landmark. But still, this is just me. Sorry Marina Bay Sands, you're fine but I'm not coming back.",4,5/21/2023
"As I work for Sands Cotai Central Macao before. The hotel room is exactly the same and the design is just 4 star hotel level no surprise. And the room has fly near the smoke detector. I told the Room service but their action is too slow. I have waited for 20 minutes. I cant wait and get out the room to pool. I have to call your team again and ask them to come by themself. After I was backed, no one told me anything has been done. Its just nothing. The room service sucks and need to improve immediately. I feel like you pay the money and just get in the room. For this price of hotel, the room detail and service is totally cant reach the standard. I lived in Mandarin Oriental after visit Sands. They are friendly and fast response to our enquiry. In Sands, what i can see is only an…",1,5/22/2023
"Oh Dear.  This place always disappoints compared to the Grand Hyatt.  The club lounge chef  said the chicken yakatori was gluten free so I asked if it has soy sauce and they say yes therefore it's not GF and I nearly got poisoned with gluten.  Clearly they don't have a clue and to think they have the cheek to have a program on discovery highlighting their chef!  Sorry this is absolutely not acceptable for a landmark hotel in a country like Singapore. There is also a letter (in an executive club room!) saying that due to the summer holiday season, they expect a high volume of guests to have the audacity to want breakfast between 8 and 10 and to avoid those times if possible.  OK it's formula 1 weekend but they are charging a fortune and we are in a Club room.  Check in sucks,…",2,5/23/2023
"Just driving from the airport to the Hotel was an experience as soon at the Marina Bay Sands came into sight it is very impressive and the two day stay was memorable. The facilities are fantastic, especially the 54th floor Skypark with its infinity pool. Just breath taking. It is a must see location and to stay there was a real treat. Many restaurants and bars to choose from, along with a Mall and Casino. It is really a holiday resort in a hotel. Hope I get to visit again",5,5/24/2023
"Marina bay was a great starting point for my trip to singapore, it offered me a complete package from the huge hotel, lovely walking areas, shopping mall with lovely natural lighting in the day time, the unique sky swimming pool for hotel guests, and the easy access to gardens by the bay for quick day and night visits,",5,5/25/2023
"Great stay from the minute we arrived.  We arrived just after mid day, so the large lobby was very busy with guests both checking in and checking out. We where quickly ushered to the VIP check in and where processed very efficiently within minutes. We requested a smoking room , of which there are only very limited quantities of ,and still received it prior to the 3pm checkin time.    Our room type was Club, Garden Facing. I'd recommend this option as you have a balcony and spectacular views of the Illuminated gardens and light shows. We also had the luxury of a city view from our bathroom. We where on the 22nd floor . The room was very spacious and would even be big enough to accommodate 3 adults or 2 adults and 2 children. All the mod cons.....excellent bed , mattress ,…",5,5/26/2023
"I have just returned from a 6 night getaway with my 16yo daughter.  This is the perfect place to stay and do as much or as little as you want.  The pool is superb, one big pool broken into 3 areas including 1 NO child area .... perfect.  There are plenty of dining options provided both at the hotel and connected shopping centre.  The access to bus, taxi and MRT is no problem with the airport being an approx 15 minute taxi ride. The Orchard Rd shopping area is a short cab ride or we did it via the ""hop on hop off"" bus which stops right outside the hotel. The beds are super comfy with clean and well kept rooms (as you should expect for the price paid)!! The gym is small but very well equipped with one of THE best gym views ever!! I would definitely stay here again and recommend it…",5,5/27/2023
"Amazing pool deck with breathtaking views of Singapore.   The room was huge and luxurious with everything you could possibly want available in the room.  Very friendly, efficient and helpful staff.  Loved the place and will definitely return.       ",5,5/28/2023
"We stayed for 2 nights as a stopover in a club room, the check in was goood, but I did not like the ridiculous number of people in the lobby n waiting to checkin, we didnt wait long as we had a seperate line, but for others still paying over 400sgd waiting behind 20 odd people not very good. The room was fantastic and spacious, beautifu, view over the city. I dont like that you have to change lifts to access the pool, its really a bad setup. The pool is great but yes its overcrowded most of the time. We enjoyed our afternoon drinks and canapes in the club access. The staff in this section are fantastic and always helpful, I asked for some cheese the chef bought me an entire plate.  The breakfast needs improving, it was either cold or just warm, same with room service. Overall…",5,5/29/2023
"Best hotel ever! It is expensive but worth it, we stayed for 1 night. Went to drop our bags off at around 12 even and we knew check in wasn't until later but they did everything they could to get us checked in early and upgraded our room! This also meant that we went straight up to the pool and there was only a couple of other people there! Worth a try checking in early if possible! The pool does get busier later on but it certainly didn't spoil anything for us. The rooms were lovely and had amazing views. Would highly recommend to anyone!",5,5/30/2023
"Staff are very friendly and will do anything to make your stay comfortable. It was our second stay at the Marina Bay and this time it was just spot on. Had a few issues during our first stay and I made it known to Management that I was not happy. I was assigned a staff member to sort out the issues and this time, thanks to this staff member in question, our stay has been memorable.       ",5,5/31/2023
"We stayed at MBS on 15th and 16th September, 14th floor. We have been to Singapore many times and usually stay at the Ritz Carlton Millenia. Yes the pool is fabulous and worth every penny, but the hotel is a bare bones operation! We had to queue for check-in, had to find our own room, then had to rent a fridge S$10 as the mini bar is monitored (bad luck for those traveling with medication). We had twin beds as no kings available, no turn down service, no lock on balcony door (which could be easily accessed from another room so we had to wedge it shut with chairs)! Our room was off the atrium so loud music woke us up at 12.30am! Also, to get to the pool we had to take 3 different lifts (which are slow) so try for a room above level 22. There was no late check out, no fruit, no…",3,6/1/2023
"When booking, we chose this hotel mainly because of its location and visual appeal. On arrival the cue for check-in appeared as though we would be in for a wait but we were quickly moved to a separate check-in area and in no time enjoying the view from our room.  All staff were happy to assist us with anything.",5,6/2/2023
"Our friend recommended this hotel for a romantic stopover at Singapore on our way back from New Zealand. We had high expectations. While the grandiose structure, height and rooms were very good, the extra large uber size of the hotel put us off. The lobbys are always crowded and feel like an airport terminal. You have to queue up for everything ..... Check in , Check out and even for breakfast!!!!",3,6/3/2023
just lov this place! so much to do and one would not know where to start or end. marina roof top and kudeta a must... the Singapore skyline looks much larger and attractive with 360 view. marina water show has always been a blast! high end boutiques and restaurant with plenty of activities for couples and families. the entire ambience and offering at marina bay is just overwhelming and truly exciting. a visit to Singapore without visiting the marina bay area is a huge loss! we will always return every year...rest assured.,5,6/4/2023
"The obvious plus here is the property itself.  Wow.  You almost can't go wrong.  The pool, the view from the room...  it's all quite breathtaking.  I was a *tad* disappointed by the hotel, however.  I suppose due to the reasonable room rates and sheer size of the hotel, it's bound to attract a LOT of people.  But in doing so, it kind of feels like a ""cruise crowd"".  A bit Disneyworld-ish...? I often felt like I was at one of those mega-casino hotels in Vegas or Atlantic City.  A VAST lobby, as far as the eye can see, which can be a pain in going to your room.  The service was nice, and the room service was great.  I am an American with American taste buds, so I was relieved to find a cheeseburger on the menu (a great one!), after so much Singapore street food.  The pool and…",4,6/5/2023
Everything at Marina Bay Sands was great to my family. The room was up-graded so what a  great exprience we had!! The room was excellent so my family had wounderful and exciting time.  We would like to stay Marina Bay Sands again.,5,6/6/2023
The city view was awesome. I got to watch the city at night.  It is a romantic getaway with love ones. I love the cleanliness in the room but do not really like a full fridge with no space for my own drinks.       ,5,6/7/2023
"Booked a club room but was upgraded to orchid suite at level 5. Very spacious as there is balcony with table for 4. As well as bathtub in our room. Had enjoyed the club evening cocktail with quite a list of wines,spirits,juices,tea. Food item was tasty roughly 30 choices of bites.  Infinity pool is a heated pool so no issue when swimming at night. There are also few jacuzzi at skypark. Banyan tree gym uses techno gym equipment, and in the changing room there is a  40°c hot pool and suana.  Breakfast at rise was fantasy with wide variety of food.  In room has led mirror, weighing machine, nesspresso machine and twg tea. Overall satisfied stay.",4,6/8/2023
"Firstly as a family we were disappointed the huge rooms could not fit 4 people in them, so we had an adjoining suite. The recent reviews are all true, the pool is packed, it does feel like walking around a railway station ( a nice one though!). The view of Singapore is spectacular though from the pool but you certainly get sick of people talking selfies for over an hour. We enjoyed our stay, the buffet dinner (discounted) was nice, the view of the gardens light show & general ease of getting around made our Singapore stay memorable.",3,6/9/2023
"Like you we'd read about it, we'd seen the photos in glossy mags and we had the want to try it for ourselves so we booked a room for two nights for a Sunday and Monday night. The hotel is huge and kept beautifully clean. Check in was easy and we found our room without difficulty. The room had an amazing view and was very big with a nice bathroom. Was it the sort of room I'd pictured for the price, absolutely not. We tried out the pool which was fantastic although very, very busy with seats hard to come by and goggles essential above the water due to the craze of people using selfy poles and swinging them around nearly taking your eyes out. To be honest it detracted from the experience but you could escape by going to the hot tubs which looked out to sea and we're not usually as…",3,6/10/2023
"We all know Marina Bay Sands for the wonderful pool that overlooks all of Singapore which is stunning even in person! The rooms are big and spacious and staff are friendly. It is in a great location if you are a wealthy person that can spend big at the mall which is a short walk underground joining the hotel if not then not much else around! The hotel is massive and sometimes it can feel to busy and if you need help hard to find someone not busy! This is a wonderful hotel and food is amazing as I ate at one of the many eateries in the hotel called Rise for Breakfast, Lunch and Dinner and there were always plenty of options. Surprised that in a twin room only single beds that weren't overly long! Everything throughout the hotel is very expensive but great quality!",4,6/11/2023
The pool and view are cool. But seems overrated over-all. This place only good for first timers. Not a good place to visit again as so expensive but staff are not high quality. The reception looks messy with all the people just walking or standing around. Really an overrated hotel. Did not impress me at all.       ,3,6/12/2023
"while the hotel itself is amazing and the amenities are great it feels like disneyland hotel. long queues at the check in/out in my opinion if you marjet yourself as an ""elite"" hotel let your service be the same.  we were provided with a wrong key to the hotel so instead of sending someone up to us they made go down (30 floors) with all of our bagage, when we refused they sent someone just to OPEN the door but without a new key, so we had to wait another 30 minutes in the room (BTW the wait time is shortened due to the fact that after 20 minutes i called the concierge). the hotels itself is great but the service and the industrial feel downgrades the experience",3,6/13/2023
Overall hotel id fabulous. Dinning. Shopping. Infinity pool. Room size. Bathroom very big. Bed type. Clean. Staff are so great and helpful. Awesome place. Welcoming. Food in the hotel. Thank to all. Mm  ,5,6/14/2023
"Marina bay is as amazing as it looks in the pictures! Stayed here for 4 nights in a couple and was such a great place to stay. It met all my expectations. Hotel is Huge! Complete with its own casino, shopping centre, gardens etc.. We were upgraded complimentary as it was my birthday on arrival and also given a birthday cake to! The pool is amazing and open till 11am be sure to visit ku de ta aswel the restaurant on top of the hotel! It is very busy and can be hard to get a sun lounger for the day even if your up early but i don't think this matters to much the view is better fro in the pool anyway! Room service was a pretty good experience to the wheel in your personal fold out dining table!",5,6/15/2023
"We stayed here for one night just so that we could swim in ""THE"" pool.  It is a huge hotel and the whole lobby area is more like a railway station that a hotel lobby.  The check in/out facilities and the concierge facilities are hopelessly inadequate for the amount of guests they are dealing with.  We had a disabled person on our tour with us and were horrified to find seating in the reception area for perhaps 15 - 20 people.  In a hotel that has 2500 rooms, this is ridiculous.  The staff were not particularly helpful and the concierge was positively grumpy - but I guess you can't blame him! The room was clean and comfortable, no complaints there.  The pool area is great but they should have  ""kids only"" and a ""selfie only"" areas, so that one can actually enjoy the pool.",3,6/16/2023
"The only positive element in this hotel is the simming pool (including the staff there). Make sure though that you go around lunch time as in the early evening it is fully packed.   The rest was outright appaling. It is overpriced. We had to complain to get a good room as initially we were ""dished"" a room on the 6th floor just above the motorway. Very Very noisy for 300 euros a night... Then once you have checked out you cannot access the pool any more. Finally when we ordered the breakfast in our room we got charged an extra 5 euros as we ordered two fruit juices for one of us. This is the first time I see something like this. At best it is 3 star hotel but with 5 star prices.",2,6/17/2023
"How to review this hotel fairly ??? here goes. The hotel is part of a large high end shopping complex and casino.  Location very good for walks in the garden and has a subway MRT station, however unlike hotels on Orchard, there is nowhere ""outside"" to walk to. my first impression was not good. Reception is HUGE with the atmosphere and appearance of an Airport terminal, queuing included. The rooms are good, but normal for Singapore, nothing special. The swimming pool is a weird experience. its a tourist destination so non residents buy tickets and turn up to stand with residents  in the pool and enjoy the view. The weird bit is that no one swims as its a photo opportunity, so lots of people standing / sitting. In fact there were 2 official photographers in the pool when I…",3,6/18/2023
Recommended and considered one of the unique hotels you can enjoy both for leisure or business. Lot of facilities are available with nice view and especially for the attraction of the infinity sky pool.               ,4,6/19/2023
"Second stay at MBS and again there was no flaws whatsoever! Arrived early (10 am), no queues at check in and room was already made up. 48th floor twin room in Deluxe City View... huge room with spacious bathroom. There is nothing to add to the amenities as the skypark, pool, mall etc are brilliant! The food outlets in the mall are not the quality they should be, in room dining on the other hand was excellent! All staff we have encountered were courteous. Prices on the rooftop bar are a bit iffy but you expect that due to the location. We will be back on the next stopover in SIN.",5,6/20/2023
"We loved it, fantastic experience. It is worth paying some extra dollars to indulge yourself with this place. Spend lots of time in the pool!!! The subway is a short walk across the road and very reliable, easy access to markets and city highlights.       ",5,6/21/2023
"Luxurious, amazing views, along with great staff. Don't let the price put you off, get a club room and enjoy the brilliant breakfast, afternoon tea and free 2 hour cocktail and canapés. Sea view rooms come with balcony, city view don't. Sea view is cheaper but has a nicer view of gardens by the bay lite up at night.       ",5,6/22/2023
"Swimming on Infinity pool is worth the visit. Just relax,  take it easy and have a drink. Nice Breakfast . Just a bit crowded. Good for a night out holiday escape. Don't  forget to ask for a city view room                     ",4,6/23/2023
"I do not write any reviews before but really think that I should make an effort with this hotel.  The Club Room is ok but not worth over $800.  The worst part is when I check out in the morning, the staff at the check out counter did not even know how to pritorize her work.  After she served the old couple in front of me, she immediately picked up the phone and talked over 10 minutes..  Finally, I could not wait for her anymore and went to the queue for Normal Room.  The staff over there was ok and check me out within 2 minutes.   After I check out, I went to the same staff at the Club Room/Suite counter who kept me waiting for over 10 minutes.  I told her that she could quickly me check me out and make the call after then since there is on one in the queue except me.  Her…",2,6/24/2023
Marina Bay Sands is totally one of the best hotels ive experienced. The executive suite was really nice.. spacious and the t&b elegant and big. The view on top of the hotel was the most exciting part..,5,6/25/2023
"Was Perfect. I loved everything :) The swimming pool, the breakfeast, the room and all the other things was amazing, clean and i could go again any time :) Continue your work, is really excelent !!!!!       ",5,6/26/2023
"MBS is a must to experience hotel in Singapore. The infinity pool, the romantic bath tub, the city view in the evening is simply amazing. The people are very friendly and helpful.   The lobby looks crowded / bery busy though but its the gateway to the mall and to MRT station which makes it very accessible.         ",5,6/27/2023
Stayed here with the family for four nights and though not cheap it was very nice with a fantastic pool. Very busy hotel and the restaurants seemed very expensive though there are some great deals to be had when booking or surfing the internet. We managed to get buy one get one free for the breakfasts. Free wit as I would expect when paying theses prices. Book early for better discounts.,4,6/28/2023
"Very nice hotel with a wonderful swimming pool, worth to try it if you like resort/casino style hotel, not for relaxing but absolutely for fun.  Sky pool is a must to visit but don't expect to swim there, as most swimmers are there for photograph                     ",4,6/29/2023
"so, MBS has ben the talk of the year for its gran design, casino, the tenants in its adjacent  mall and has vast becoming the hip meeting point beside the regular ones, for god reasons. The pool in cloud alone is a magnet to all the guests, young and mature ones, the casino is, well, casino...while the room is ok, live up to its name and the service is very good. over all, a nice stay there",4,6/30/2023
